reviewerID,overall,asin,unixReviewTime
1990,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3308, 159, 510, 2332, 2540, 2710, 3127, 3002]","[15888.0, 15888.0, 15888.0, 15888.0, 15888.0, 15888.0, 15888.0, 15888.0]"
1991,"[5.0, 5.0, 5.0, 5.0, 5.0]","[749, 469, 203, 467, 465]","[15909.0, 15909.0, 15943.0, 15943.0, 16651.0]"
1992,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[784, 1606, 2817, 2986, 784, 2698]","[16601.0, 16601.0, 16601.0, 16601.0, 16638.0, 16969.0]"
1993,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[3728, 763, 66, 407, 5332, 4939]","[17058.0, 17058.0, 17171.0, 17171.0, 17245.0, 17661.0]"
1994,"[5.0, 5.0, 5.0, 5.0, 5.0]","[977, 977, 3730, 3552, 2934]","[15980.0, 15980.0, 16456.0, 16739.0, 16922.0]"
1995,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 1965, 2148, 4391, 2148]","[16726.0, 16726.0, 16726.0, 16726.0, 16726.0]"
1996,"[4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0]","[847, 3722, 3914, 883, 4618, 883, 3408, 3651, 5359, 4316]","[15895.0, 16278.0, 16387.0, 16685.0, 16685.0, 16685.0, 16774.0, 17345.0, 17387.0, 17681.0]"
1997,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2129, 1058, 2251, 1058, 135, 3160]","[16694.0, 16694.0, 16694.0, 16694.0, 16694.0, 16694.0]"
1998,"[5.0, 5.0, 1.0, 1.0, 2.0, 5.0, 5.0]","[888, 888, 346, 342, 1706, 496, 498]","[15425.0, 15425.0, 15826.0, 16084.0, 16085.0, 16668.0, 16702.0]"
1999,"[5.0, 5.0, 5.0, 5.0, 5.0]","[678, 1927, 5300, 5350, 5349]","[16504.0, 16723.0, 17222.0, 17324.0, 17324.0]"
2000,"[1.0, 1.0, 5.0, 5.0, 5.0]","[3214, 3211, 1275, 1275, 21]","[16237.0, 16238.0, 16538.0, 16538.0, 16906.0]"
2001,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 3.0, 5.0]","[1679, 3631, 1125, 1125, 4038, 4050, 3867, 5230, 3634, 4375]","[15863.0, 16408.0, 16408.0, 16408.0, 16408.0, 16408.0, 16439.0, 17136.0, 17287.0, 17287.0]"
2002,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 3382, 2908, 646, 267]","[16392.0, 16392.0, 16392.0, 16392.0, 16475.0, 16910.0]"
2003,"[3.0, 5.0, 3.0, 1.0, 3.0, 2.0]","[260, 259, 4797, 2736, 4434, 2005]","[16246.0, 16254.0, 17204.0, 17519.0, 17629.0, 17661.0]"
2004,"[5.0, 1.0, 5.0, 5.0, 3.0, 1.0]","[27, 3848, 934, 934, 26, 351]","[16798.0, 16827.0, 16827.0, 16827.0, 16827.0, 16827.0]"
2005,"[1.0, 1.0, 5.0, 3.0, 4.0, 5.0, 4.0]","[553, 4448, 727, 3741, 3167, 1976, 5171]","[15518.0, 16974.0, 16974.0, 17009.0, 17009.0, 17261.0, 17381.0]"
2006,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[529, 4675, 4087, 4088, 4057, 4278]","[15353.0, 16784.0, 17649.0, 17649.0, 17649.0, 17649.0]"
2007,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3111, 2500, 3360, 4667, 2630, 2157]","[16098.0, 16356.0, 16356.0, 16977.0, 17170.0, 17170.0]"
2008,"[5.0, 5.0, 4.0, 3.0, 5.0]","[360, 3393, 4157, 4156, 2264]","[16924.0, 16924.0, 16924.0, 16924.0, 17164.0]"
2009,"[3.0, 1.0, 5.0, 1.0, 1.0]","[1619, 459, 469, 1209, 1209]","[16083.0, 16111.0, 16111.0, 17179.0, 17179.0]"
2010,"[5.0, 5.0, 5.0, 5.0, 4.0]","[2337, 977, 977, 3211, 2114]","[15978.0, 16431.0, 16431.0, 16576.0, 17515.0]"
2011,"[4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0]","[3944, 2866, 4181, 4436, 393, 4575, 4466, 3860, 1510, 840, 5032, 1035, 1035, 25, 25, 2997, 5216]","[16358.0, 16375.0, 16479.0, 16555.0, 16592.0, 16744.0, 17097.0, 17193.0, 17215.0, 17225.0, 17248.0, 17286.0, 17286.0, 17338.0, 17339.0, 17648.0, 17725.0]"
2012,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[295, 3661, 2737, 2610, 2920, 2931]","[16762.0, 16772.0, 16772.0, 16777.0, 16777.0, 16777.0]"
2013,"[4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0]","[962, 846, 138, 1265, 2368, 2583, 3324, 593, 3395]","[14607.0, 14904.0, 14969.0, 15383.0, 15638.0, 16138.0, 16433.0, 16853.0, 16853.0]"
2014,"[5.0, 5.0, 2.0, 2.0, 5.0, 3.0, 3.0]","[1029, 1029, 1017, 1017, 268, 1519, 20]","[16822.0, 16822.0, 16836.0, 16836.0, 17263.0, 17435.0, 17435.0]"
2015,"[5.0, 5.0, 4.0, 5.0, 5.0]","[1084, 1084, 207, 1084, 1084]","[16191.0, 16191.0, 16191.0, 16589.0, 16589.0]"
2016,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 3.0]","[1368, 3062, 2530, 2524, 934, 934, 3477]","[15864.0, 15947.0, 15989.0, 16949.0, 16949.0, 16949.0, 17033.0]"
2017,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4590, 4863, 3744, 135, 56, 2248, 1058, 1058]","[17420.0, 17420.0, 17420.0, 17420.0, 17420.0, 17420.0, 17420.0, 17420.0]"
2018,"[2.0, 5.0, 5.0, 1.0, 1.0, 2.0]","[516, 45, 45, 1022, 1022, 2917]","[15686.0, 15686.0, 15686.0, 15810.0, 15810.0, 16219.0]"
2019,"[5.0, 3.0, 3.0, 5.0, 5.0]","[2969, 524, 3763, 1079, 1079]","[16278.0, 16278.0, 16278.0, 16376.0, 16376.0]"
2020,"[5.0, 5.0, 5.0, 5.0, 5.0]","[855, 855, 4878, 3758, 3502]","[16910.0, 16910.0, 16945.0, 17013.0, 17013.0]"
2021,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 3002, 3127, 2710, 2540, 2332, 159, 510]","[16193.0, 16193.0, 16193.0, 16193.0, 16193.0, 16193.0, 16193.0, 16193.0]"
2022,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[1713, 2704, 3417, 1714, 3293, 5209]","[16210.0, 16320.0, 16320.0, 16646.0, 16883.0, 17171.0]"
2023,"[4.0, 5.0, 5.0, 4.0, 3.0, 4.0]","[4574, 1494, 1671, 4619, 1867, 4212]","[16535.0, 17047.0, 17159.0, 17159.0, 17159.0, 17159.0]"
2024,"[4.0, 4.0, 3.0, 4.0, 4.0]","[879, 882, 95, 879, 2979]","[16737.0, 16737.0, 16737.0, 16737.0, 16917.0]"
2025,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[321, 314, 223, 1073, 1073, 3108]","[16187.0, 16639.0, 16832.0, 16889.0, 16889.0, 16889.0]"
2026,"[5.0, 5.0, 5.0, 3.0, 5.0]","[3871, 2472, 2965, 3007, 788]","[16602.0, 16602.0, 16786.0, 16786.0, 16904.0]"
2027,"[4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[887, 887, 1091, 1177, 1153, 1177, 1112, 1112]","[17176.0, 17176.0, 17176.0, 17176.0, 17176.0, 17176.0, 17176.0, 17176.0]"
2028,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1198, 1198, 288, 2125, 2505]","[16546.0, 16546.0, 17190.0, 17367.0, 17367.0]"
2029,"[5.0, 5.0, 5.0, 5.0, 5.0]","[156, 156, 155, 155, 4737]","[16831.0, 16831.0, 16831.0, 16831.0, 16831.0]"
2030,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2332, 510, 2540, 159, 3002, 2710, 3127, 3308]","[16244.0, 16244.0, 16244.0, 16244.0, 16244.0, 16244.0, 16244.0, 16244.0]"
2031,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1704, 1706, 1696, 754, 1709, 2808, 1688, 3982, 1931]","[15659.0, 15764.0, 15773.0, 15856.0, 15856.0, 16048.0, 16132.0, 16256.0, 16386.0]"
2032,"[5.0, 5.0, 4.0, 4.0, 4.0]","[1009, 1009, 890, 2087, 4949]","[16946.0, 16946.0, 17140.0, 17474.0, 17474.0]"
2033,"[5.0, 5.0, 5.0, 5.0, 3.0]","[2246, 2246, 5273, 5143, 2420]","[16965.0, 17009.0, 17629.0, 17629.0, 17629.0]"
2034,"[5.0, 2.0, 3.0, 2.0, 4.0]","[3296, 1309, 553, 1779, 2176]","[16269.0, 16802.0, 16935.0, 17292.0, 17544.0]"
2035,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2954, 3094, 3120, 2806, 3400, 1779]","[16459.0, 16640.0, 16735.0, 16978.0, 17138.0, 17232.0]"
2036,"[2.0, 5.0, 5.0, 5.0, 3.0, 4.0]","[2190, 1018, 1018, 1557, 1708, 1324]","[16660.0, 16713.0, 16713.0, 16713.0, 16717.0, 17097.0]"
2037,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[5192, 5193, 2120, 1965, 2148, 2908, 4391]","[16977.0, 17013.0, 17342.0, 17543.0, 17543.0, 17543.0, 17628.0]"
2038,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 2148, 1965, 2698]","[15315.0, 15315.0, 15315.0, 15315.0, 15801.0]"
2039,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2332, 2540, 2710, 3002, 3127, 3308, 510, 159]","[16444.0, 16444.0, 16444.0, 16444.0, 16444.0, 16444.0, 16444.0, 16444.0]"
2040,"[5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0]","[758, 4273, 3507, 5065, 1780, 3013, 1661]","[16468.0, 16473.0, 16546.0, 17169.0, 17238.0, 17268.0, 17353.0]"
2041,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[5339, 5032, 4608, 5154, 5157, 2945, 1661, 3093, 721, 3122, 3875, 5184, 5184, 4904, 4598, 5184, 1177, 1177]","[17185.0, 17252.0, 17264.0, 17274.0, 17284.0, 17285.0, 17290.0, 17290.0, 17292.0, 17328.0, 17339.0, 17346.0, 17381.0, 17384.0, 17415.0, 17498.0, 17498.0, 17498.0]"
2042,"[2.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2665, 2664, 2075, 2173, 2643, 5112, 4683, 5255, 960, 960, 5107]","[16297.0, 16297.0, 16360.0, 16360.0, 16635.0, 17333.0, 17333.0, 17445.0, 17480.0, 17480.0, 17697.0]"
2043,"[5.0, 5.0, 5.0, 5.0, 5.0]","[879, 879, 3934, 1415, 2211]","[16390.0, 16390.0, 16390.0, 16396.0, 16599.0]"
2044,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 2332, 2540, 2710, 3002, 3127, 3308, 159]","[15954.0, 15954.0, 15954.0, 15954.0, 15954.0, 15954.0, 15954.0, 15954.0]"
2045,"[2.0, 4.0, 2.0, 3.0, 1.0, 1.0, 4.0, 5.0, 4.0, 2.0, 4.0]","[4437, 3492, 4754, 5159, 5236, 5173, 4301, 25, 3651, 4966, 1401]","[16554.0, 16734.0, 16878.0, 16990.0, 17170.0, 17193.0, 17258.0, 17330.0, 17340.0, 17587.0, 17622.0]"
2046,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 2148, 1965, 1965, 1965, 2148, 2148, 2148, 83, 1965, 2148, 1965, 2671, 189, 1965, 2148, 2148, 1965]","[16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0, 16480.0]"
2047,"[5.0, 4.0, 5.0, 4.0, 5.0]","[2125, 1546, 3747, 3369, 54]","[16528.0, 16694.0, 17229.0, 17240.0, 17295.0]"
2048,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1083, 3155, 1589, 4011, 3606]","[15912.0, 16748.0, 16945.0, 16983.0, 17615.0]"
2049,"[1.0, 5.0, 5.0, 5.0, 1.0]","[155, 610, 627, 18, 156]","[17313.0, 17313.0, 17313.0, 17313.0, 17313.0]"
2050,"[5.0, 2.0, 5.0, 5.0, 5.0]","[827, 4687, 4119, 1442, 2206]","[17566.0, 17566.0, 17566.0, 17566.0, 17585.0]"
2051,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1429, 1679, 1672, 1673, 1867, 1031, 1940, 1031, 1671]","[16634.0, 16634.0, 16634.0, 16634.0, 16634.0, 16634.0, 16634.0, 16634.0, 16643.0]"
2052,"[5.0, 5.0, 5.0, 1.0, 1.0]","[1079, 1774, 1079, 1029, 1029]","[17040.0, 17040.0, 17040.0, 17040.0, 17040.0]"
2053,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3340, 2484, 3417, 2094, 2530, 441, 782, 2969]","[16377.0, 16377.0, 16377.0, 16377.0, 16377.0, 16525.0, 16525.0, 16525.0]"
2054,"[3.0, 5.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[2292, 2643, 4437, 4369, 5069, 1623, 3889, 5258, 5384, 1632, 4130, 3651, 25]","[15904.0, 16121.0, 16575.0, 16871.0, 16984.0, 16984.0, 17000.0, 17001.0, 17012.0, 17174.0, 17330.0, 17334.0, 17334.0]"
2055,"[5.0, 5.0, 5.0, 5.0, 5.0]","[373, 1012, 4176, 647, 1012]","[17319.0, 17319.0, 17319.0, 17319.0, 17319.0]"
2056,"[5.0, 5.0, 5.0, 5.0, 1.0]","[588, 2906, 1177, 1177, 4655]","[16321.0, 16591.0, 17090.0, 17090.0, 17319.0]"
2057,"[4.0, 4.0, 5.0, 4.0, 3.0]","[2086, 470, 1410, 458, 3907]","[16814.0, 16814.0, 16814.0, 16814.0, 16814.0]"
2058,"[4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2332, 159, 159, 510, 3308, 2540, 2710, 3127, 3002]","[15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 15937.0]"
2059,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2540, 2710, 3002, 3127, 159, 510, 2332, 3308]","[16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0, 16271.0]"
2060,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3101, 992, 992, 1621, 1621, 2530, 2535, 3727]","[16273.0, 16273.0, 16273.0, 16273.0, 16273.0, 16273.0, 16273.0, 16273.0]"
2061,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 652, 9, 221, 221]","[17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0, 17575.0]"
2062,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[3301, 4518, 3936, 2415, 4591, 4250, 4389, 4765, 4904]","[16195.0, 16258.0, 16376.0, 16382.0, 16682.0, 16726.0, 16758.0, 16760.0, 16928.0]"
2063,"[5.0, 5.0, 3.0, 3.0, 5.0, 3.0, 5.0]","[3399, 3417, 4391, 3101, 3404, 2145, 3465]","[16501.0, 16529.0, 16691.0, 16830.0, 17085.0, 17169.0, 17324.0]"
2064,"[1.0, 1.0, 3.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[893, 893, 1660, 2339, 889, 889, 1016, 1016, 1466]","[15979.0, 15979.0, 16018.0, 16018.0, 16018.0, 16018.0, 16018.0, 16018.0, 17010.0]"
2065,"[5.0, 4.0, 5.0, 4.0, 3.0, 3.0]","[3980, 3809, 3885, 3657, 4420, 3979]","[16819.0, 17172.0, 17207.0, 17704.0, 17704.0, 17729.0]"
2066,"[3.0, 3.0, 5.0, 5.0, 5.0]","[1081, 1081, 1832, 3992, 542]","[16393.0, 16393.0, 16590.0, 16857.0, 17607.0]"
2067,"[5.0, 5.0, 5.0, 5.0, 5.0]","[372, 1521, 1462, 1194, 1194]","[15649.0, 15649.0, 16205.0, 16719.0, 16719.0]"
2068,"[4.0, 5.0, 5.0, 4.0, 5.0]","[4333, 3847, 294, 2892, 3133]","[16500.0, 16514.0, 16578.0, 16601.0, 17464.0]"
2069,"[5.0, 4.0, 4.0, 4.0, 5.0]","[774, 919, 919, 1656, 1879]","[15512.0, 15661.0, 15661.0, 15980.0, 16172.0]"
2070,"[5.0, 5.0, 5.0, 5.0, 2.0]","[2939, 3435, 25, 3875, 4720]","[16192.0, 16192.0, 17350.0, 17350.0, 17390.0]"
2071,"[5.0, 5.0, 5.0, 5.0, 5.0]","[823, 312, 1786, 106, 200]","[16388.0, 16388.0, 16446.0, 16589.0, 16589.0]"
2072,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3308, 159, 510, 3002, 2540, 2710, 2332]","[16446.0, 16446.0, 16446.0, 16446.0, 16446.0, 16446.0, 16446.0, 16446.0]"
2073,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1174, 1096, 1174, 677, 1096]","[16838.0, 16838.0, 16838.0, 16838.0, 16838.0]"
2074,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 3.0]","[3102, 3643, 2127, 606, 3350, 3131, 587]","[16453.0, 16453.0, 16453.0, 16453.0, 16781.0, 16999.0, 16999.0]"
2075,"[4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 3.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 2.0, 5.0, 5.0, 5.0]","[2292, 957, 957, 3815, 4116, 4386, 4618, 3182, 4254, 5177, 3943, 5279, 25, 25, 1412, 4130, 3651, 3389, 4975, 984, 111, 408]","[15873.0, 16105.0, 16105.0, 16240.0, 16566.0, 16686.0, 16695.0, 16820.0, 16881.0, 16944.0, 16959.0, 17358.0, 17371.0, 17401.0, 17423.0, 17430.0, 17492.0, 17533.0, 17547.0, 17547.0, 17549.0, 17667.0]"
2076,"[5.0, 2.0, 2.0, 3.0, 2.0, 2.0]","[4692, 873, 873, 3581, 4926, 1222]","[16771.0, 16771.0, 16771.0, 17375.0, 17375.0, 17375.0]"
2077,"[5.0, 5.0, 4.0, 5.0, 5.0]","[1119, 1119, 1321, 983, 983]","[15721.0, 15721.0, 15843.0, 15885.0, 15885.0]"
2078,"[5.0, 5.0, 4.0, 5.0, 3.0]","[3874, 754, 2795, 3157, 4191]","[16589.0, 16589.0, 16589.0, 16589.0, 17163.0]"
2079,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0]","[66, 519, 578, 2479, 407, 2903, 1383, 4856]","[16803.0, 16803.0, 16815.0, 17017.0, 17018.0, 17022.0, 17220.0, 17220.0]"
2080,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3952, 3955, 4277, 3735, 1058, 1058, 135]","[16974.0, 16974.0, 16974.0, 17103.0, 17113.0, 17113.0, 17113.0]"
2081,"[5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0]","[3796, 3030, 4385, 1829, 4978, 3904, 2178, 4944, 5128]","[16215.0, 16379.0, 16532.0, 16825.0, 16890.0, 17074.0, 17087.0, 17247.0, 17379.0]"
2082,"[2.0, 2.0, 2.0, 1.0, 1.0, 4.0]","[1088, 5261, 1088, 2148, 1965, 3516]","[15370.0, 15370.0, 15370.0, 16119.0, 16119.0, 16346.0]"
2083,"[5.0, 5.0, 3.0, 5.0, 5.0]","[2726, 3201, 1758, 4473, 792]","[17282.0, 17282.0, 17308.0, 17316.0, 17465.0]"
2084,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3652, 3652, 3278, 1562, 4708]","[16074.0, 16074.0, 16866.0, 16974.0, 17696.0]"
2085,"[1.0, 5.0, 5.0, 3.0, 3.0]","[3741, 747, 4074, 145, 4378]","[17239.0, 17278.0, 17278.0, 17278.0, 17601.0]"
2086,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[95, 4130, 3651, 2374, 3565, 3759]","[17179.0, 17340.0, 17340.0, 17563.0, 17659.0, 17736.0]"
2087,"[5.0, 5.0, 5.0, 3.0, 5.0]","[1391, 1134, 1134, 2736, 3123]","[16312.0, 17486.0, 17486.0, 17542.0, 17649.0]"
2088,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 4.0, 4.0]","[1239, 2257, 2787, 699, 18, 610, 1563, 4679]","[15935.0, 16322.0, 16655.0, 17275.0, 17595.0, 17595.0, 17618.0, 17618.0]"
2089,"[5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0]","[2148, 1965, 2148, 1965, 3239, 1965, 2148]","[16437.0, 16437.0, 16437.0, 16437.0, 16588.0, 16888.0, 16888.0]"
2090,"[5.0, 5.0, 5.0, 5.0, 5.0]","[25, 1046, 1046, 18, 610]","[16953.0, 17018.0, 17018.0, 17169.0, 17169.0]"
2091,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 2148, 1965, 3676]","[16338.0, 16338.0, 16338.0, 16338.0, 16338.0]"
2092,"[1.0, 5.0, 5.0, 5.0, 5.0]","[216, 520, 1208, 1208, 257]","[16465.0, 16465.0, 16465.0, 16465.0, 16482.0]"
2093,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3451, 1229, 260, 190, 1260, 3908, 2746, 1587, 3278, 2377, 4621]","[16261.0, 16261.0, 16261.0, 16261.0, 16688.0, 16688.0, 16688.0, 16968.0, 16968.0, 17095.0, 17254.0]"
2094,"[5.0, 4.0, 5.0, 5.0, 5.0]","[185, 1430, 2750, 1458, 1458]","[16165.0, 16165.0, 16185.0, 16197.0, 16197.0]"
2095,"[1.0, 2.0, 3.0, 3.0, 4.0, 4.0]","[1844, 93, 2291, 4281, 3526, 4377]","[13795.0, 13795.0, 16239.0, 16695.0, 16854.0, 17218.0]"
2096,"[3.0, 3.0, 3.0, 1.0, 2.0, 1.0, 3.0]","[427, 1031, 1031, 3682, 208, 1710, 545]","[16812.0, 16972.0, 16972.0, 17066.0, 17089.0, 17102.0, 17344.0]"
2097,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[4567, 3873, 4178, 909, 909, 4176, 4566]","[16624.0, 16624.0, 16624.0, 16636.0, 16636.0, 16636.0, 16636.0]"
2098,"[4.0, 3.0, 4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 1.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0]","[4186, 2211, 352, 3707, 3992, 3902, 1893, 3838, 4751, 5165, 5159, 1514, 5370, 5369, 1746, 5128, 3875, 5216]","[16383.0, 16594.0, 16711.0, 16732.0, 16732.0, 16749.0, 16790.0, 16989.0, 16989.0, 16989.0, 16998.0, 17019.0, 17019.0, 17019.0, 17349.0, 17382.0, 17535.0, 17731.0]"
2099,"[5.0, 2.0, 2.0, 2.0, 2.0]","[441, 726, 135, 1058, 1058]","[15137.0, 15758.0, 15852.0, 15852.0, 15852.0]"
2100,"[3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 3.0, 3.0, 3.0]","[3127, 3308, 510, 159, 2540, 2584, 3002, 2710, 2332]","[15905.0, 15905.0, 15905.0, 15905.0, 15905.0, 15905.0, 15905.0, 15905.0, 15905.0]"
2101,"[4.0, 5.0, 5.0, 2.0, 4.0, 4.0, 2.0, 2.0]","[685, 1100, 1100, 1506, 1038, 823, 4130, 5120]","[16268.0, 16268.0, 16268.0, 17043.0, 17043.0, 17115.0, 17115.0, 17301.0]"
2102,"[5.0, 5.0, 5.0, 4.0, 5.0]","[4692, 1534, 1402, 620, 3898]","[16918.0, 16918.0, 16918.0, 16918.0, 16918.0]"
2103,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3290, 639, 2149, 2908, 2400]","[17574.0, 17578.0, 17578.0, 17578.0, 17631.0]"
2104,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 1965, 1965, 1965, 2148, 2651, 2148, 2148, 2148, 2148, 2148, 1965, 2148, 2148, 2148, 2671, 1965, 1965, 1965, 1965, 2148, 1965, 1965, 56, 1965, 1965, 1965, 1965, 1965, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 3676, 3837, 3836, 4030, 2148, 2148, 1965, 1965, 1965, 1965, 1965, 4421]","[15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 15685.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16392.0, 16539.0]"
2105,"[4.0, 4.0, 5.0, 5.0, 3.0]","[1965, 2148, 1965, 2148, 3676]","[15768.0, 15768.0, 16170.0, 16170.0, 16187.0]"
2106,"[5.0, 5.0, 3.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1209, 1209, 2033, 2787, 2788, 1424, 1353, 208, 4006, 207, 1106, 1106, 1176, 1176, 194, 5037, 1425]","[16557.0, 16557.0, 16557.0, 16557.0, 16557.0, 16927.0, 16927.0, 16927.0, 16927.0, 17149.0, 17149.0, 17149.0, 17150.0, 17150.0, 17201.0, 17201.0, 17434.0]"
