,reviewerID,overall,asin,unixReviewTime
804,805,"[4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 3.0]","[3796, 3928, 4143, 1346, 4250, 3708, 3103, 4389, 3880, 3545, 3607, 4858, 4904, 3655, 3466, 1095, 1095, 1167, 5291, 1746, 111, 4357]","[3624.0, 3789.0, 3790.0, 3821.0, 4137.0, 4142.0, 4143.0, 4159.0, 4184.0, 4186.0, 4252.0, 4303.0, 4304.0, 4393.0, 4418.0, 4462.0, 4462.001, 4465.0, 4534.0, 4763.0, 4937.0, 5060.0]"
805,806,"[2.0, 3.0, 4.0, 1.0, 1.0]","[202, 410, 1021, 155, 156]","[3912.0, 5018.0, 5025.0, 5064.0, 5064.001]"
806,807,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2675, 2691, 2686, 2180, 2211]","[3445.0, 3445.001, 3445.002, 3445.003, 3445.004]"
807,808,"[1.0, 5.0, 1.0, 5.0, 4.0, 3.0, 2.0, 4.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1869, 2522, 80, 3435, 4333, 3880, 1893, 4626, 5163, 5297, 5310, 5198, 5337, 3651, 2780, 4464]","[3413.0, 3500.0, 3500.001, 3594.0, 3873.0, 4144.0, 4144.001, 4164.0, 4398.0, 4461.0, 4526.0, 4594.0, 4667.0, 4743.0, 4889.0, 4899.0]"
808,809,"[5.0, 5.0, 5.0, 3.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4570, 4979, 4481, 2178, 839, 5366, 5277, 5146, 3469, 721]","[4116.0, 4276.0, 4417.0, 4472.0, 4496.0, 4516.0, 4518.0, 4543.0, 4595.0, 4778.0]"
809,810,"[5.0, 3.0, 4.0, 4.0, 5.0]","[3705, 5161, 25, 2538, 5220]","[4117.0, 4425.0, 4737.0, 4745.0, 5130.0]"
810,811,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3308, 3127, 3002, 2710, 2540, 2332, 510, 159]","[3921.0, 3921.001, 3921.002, 3921.003, 3921.004, 3921.005, 3921.006, 3921.007]"
811,812,"[5.0, 1.0, 5.0, 5.0, 5.0]","[1036, 2129, 1036, 2530, 1910]","[3643.0, 3643.001, 3643.002, 4040.0, 4083.0]"
812,813,"[5.0, 4.0, 4.0, 3.0, 3.0, 4.0]","[2530, 1748, 3101, 156, 155, 4777]","[3994.0, 3994.001, 3994.002, 4491.0, 4491.001, 4491.002]"
813,814,"[5.0, 2.0, 2.0, 5.0, 2.0, 3.0, 3.0, 5.0, 5.0, 5.0, 3.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1235, 764, 764, 1612, 1610, 1478, 1448, 283, 993, 746, 39, 37, 993, 120, 3715, 1016, 1016, 889, 2073, 889, 1634, 3834, 2116, 2042, 1280, 4222, 1884, 3558, 4711]","[2813.0, 2955.0, 2955.001, 3005.0, 3005.001, 3010.0, 3010.001, 3030.0, 3105.0, 3105.001, 3105.002, 3105.003, 3105.004, 3105.005, 3653.0, 3669.0, 3669.001, 3695.0, 3695.001, 3695.002, 3695.003, 3776.0, 3968.0, 4247.0, 4257.0, 4455.0, 4469.0, 4576.0, 5006.0]"
814,815,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4116, 3961, 1429, 4159, 999, 1338, 999]","[4137.0, 4137.001, 4137.002, 4137.003, 4137.004, 4137.005, 4137.006]"
815,816,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1100, 1100, 1150, 1150, 3007, 696]","[3633.0, 3633.001, 3633.002, 3633.003, 3662.0, 4014.0]"
816,817,"[5.0, 1.0, 1.0, 5.0, 5.0, 5.0]","[3533, 1519, 20, 4736, 155, 156]","[3623.0, 3983.0, 3983.001, 4098.0, 4120.0, 4120.001]"
817,818,"[3.0, 5.0, 4.0, 3.0, 4.0, 4.0, 5.0, 5.0]","[2292, 2521, 4618, 4724, 4858, 3559, 3561, 2168]","[3301.0, 4039.0, 4097.0, 4172.0, 4311.0, 4313.0, 4314.0, 4497.0]"
818,819,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1195, 1195, 504, 504, 1194, 1194]","[3673.0, 3673.001, 3690.0, 3690.001, 3690.002, 3690.003]"
819,820,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[823, 3013, 3875, 2538, 3651, 25, 5219]","[3652.0, 4637.0, 4738.0, 4749.0, 4755.0, 4755.001, 5143.0]"
820,821,"[4.0, 4.0, 5.0, 5.0, 5.0]","[2028, 425, 1389, 1388, 2768]","[3215.0, 3972.0, 3972.001, 3986.0, 4022.0]"
821,822,"[3.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1978, 4931, 3355, 1562, 4400, 3784]","[4219.0, 4219.001, 4238.0, 4238.001, 4837.0, 4953.0]"
822,823,"[3.0, 5.0, 5.0, 5.0, 5.0]","[4001, 1088, 1088, 2250, 2921]","[3899.0, 3903.0, 3903.001, 3907.0, 3907.001]"
823,824,"[5.0, 5.0, 5.0, 5.0, 5.0]","[18, 610, 669, 1046, 1046]","[4788.0, 4788.001, 4788.002, 4788.003, 4788.004]"
824,825,"[5.0, 1.0, 1.0, 1.0, 5.0, 5.0]","[24, 4275, 1203, 1203, 18, 610]","[3194.0, 4116.0, 4481.0, 4481.001, 4759.0, 4759.001]"
825,826,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 159, 2332, 2540, 3308, 3127, 2710, 3002]","[3397.0, 3397.001, 3397.002, 3397.003, 3397.004, 3397.005, 3397.006, 3397.007]"
826,827,"[1.0, 3.0, 4.0, 5.0, 3.0]","[1921, 2364, 4028, 4287, 2747]","[3983.0, 4221.0, 4315.0, 4476.0, 4941.0]"
827,828,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[601, 1844, 3228, 1556, 1018, 1018, 378]","[3776.0, 4209.0, 4258.0, 4293.0, 4293.001, 4293.002, 4424.0]"
828,829,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3833, 4374, 4374, 4542, 3046]","[4519.0, 4519.001, 4519.002, 4519.003, 4519.004]"
829,830,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[47, 1934, 47, 204, 1273, 513]","[3794.0, 3840.0, 3865.0, 3874.0, 3879.0, 4097.0]"
830,831,"[5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1617, 2369, 3930, 3540, 4560, 5150, 4506, 4662, 1511, 484, 1517, 983]","[803.0, 3497.0, 3846.0, 3869.0, 4041.0, 4347.0, 4502.0, 4555.0, 4688.0, 4807.0, 4904.0, 5026.0]"
831,832,"[2.0, 1.0, 1.0, 5.0, 5.0, 4.0, 4.0]","[2199, 4850, 1595, 4546, 5386, 4089, 4087]","[4643.0, 4643.001, 4643.002, 4643.003, 4643.004, 4643.005, 4643.006]"
832,833,"[5.0, 5.0, 2.0, 3.0, 3.0, 5.0]","[1522, 2212, 1594, 1593, 3882, 4669]","[4264.0, 4270.0, 4501.0, 4714.0, 4714.001, 5053.0]"
833,834,"[3.0, 4.0, 3.0, 5.0, 5.0]","[202, 2115, 2698, 929, 929]","[3801.0, 4000.0, 4000.001, 4003.0, 4003.001]"
834,835,"[3.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[2003, 351, 3848, 4598, 413, 27]","[4112.0, 4112.001, 4112.002, 4112.003, 4112.004, 4158.0]"
835,836,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[5021, 4088, 4602, 4850, 3987, 5176]","[4281.0, 4281.001, 4657.0, 4856.0, 4856.001, 4946.0]"
836,837,"[5.0, 5.0, 5.0, 3.0, 4.0]","[4676, 3236, 3434, 5003, 4473]","[4193.0, 4220.0, 4220.001, 4487.0, 4487.001]"
837,838,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[2790, 3778, 1177, 1177, 3769, 3752]","[4081.0, 4377.0, 4559.0, 4559.001, 4559.002, 4559.003]"
838,839,"[4.0, 5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4250, 4389, 4254, 4754, 5198, 5353, 4762, 3875, 25, 25, 25, 25, 3651, 4130, 4132, 1021, 1021, 1044, 1974]","[4113.0, 4138.0, 4273.0, 4284.0, 4623.0, 4684.0, 4693.0, 4741.0, 4742.0, 4746.0, 4746.001, 4746.002, 4746.003, 4785.0, 4786.0, 4809.0, 4809.001, 4852.0, 5078.0]"
839,840,"[1.0, 4.0, 1.0, 5.0, 5.0, 5.0]","[507, 2603, 599, 4828, 5044, 4600]","[3337.0, 3337.001, 3337.002, 3975.0, 4278.0, 4748.0]"
840,841,"[5.0, 3.0, 4.0, 4.0, 5.0]","[3896, 2944, 3973, 578, 5091]","[4374.0, 4374.001, 4621.0, 4622.0, 4882.0]"
841,842,"[4.0, 3.0, 4.0, 5.0, 4.0]","[2591, 1511, 839, 3759, 5216]","[4071.0, 4708.0, 4807.0, 5135.0, 5149.0]"
842,843,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1372, 1027, 1027, 2514, 4749, 4466]","[1707.0, 4376.0, 4376.001, 5071.0, 5113.0, 5138.0]"
843,844,"[1.0, 5.0, 5.0, 5.0, 5.0]","[2161, 576, 4578, 4388, 2619]","[4753.0, 4753.001, 4801.0, 5057.0, 5064.0]"
844,845,"[5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2465, 303, 3229, 1415, 3928, 4392, 4385]","[3308.0, 3590.0, 3757.0, 3774.0, 3777.0, 3922.0, 3939.0]"
845,846,"[4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0]","[3384, 1728, 4029, 4159, 4724, 4976, 5035]","[3721.0, 3817.0, 3874.0, 3964.0, 4125.0, 4298.0, 4313.0]"
846,847,"[1.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[1088, 1088, 5261, 3675, 4115, 155, 156, 4099, 3956, 934, 934, 1488]","[3965.0, 3965.001, 3965.002, 3970.0, 4000.0, 4031.0, 4031.001, 4440.0, 4440.001, 4559.0, 4559.001, 4939.0]"
847,848,"[5.0, 5.0, 5.0, 5.0, 5.0]","[939, 967, 967, 1947, 939]","[2908.0, 2908.001, 2908.002, 2908.003, 2908.004]"
848,849,"[5.0, 5.0, 5.0, 3.0, 3.0]","[1679, 3044, 682, 684, 3158]","[3086.0, 3382.0, 3510.0, 4082.0, 4165.0]"
849,850,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3049, 3052, 4012, 2663, 2662]","[4064.0, 4064.001, 4064.002, 4248.0, 4248.001]"
850,851,"[5.0, 3.0, 3.0, 3.0, 3.0, 4.0, 3.0, 5.0, 2.0, 5.0, 4.0, 5.0]","[3644, 3936, 882, 882, 1730, 2789, 4370, 839, 4923, 25, 1412, 1606]","[3579.0, 3776.0, 3797.0, 3797.001, 3797.002, 3952.0, 4131.0, 4227.0, 4677.0, 4754.0, 4779.0, 5048.0]"
851,852,"[4.0, 2.0, 3.0, 1.0, 5.0, 2.0, 1.0, 5.0, 3.0, 3.0]","[3914, 1730, 2415, 4159, 4476, 2604, 4418, 3655, 2782, 4746]","[3782.0, 3793.0, 3807.0, 3964.0, 4148.0, 4161.0, 4235.0, 4386.0, 4947.0, 5117.0]"
852,853,"[4.0, 4.0, 4.0, 1.0, 5.0, 5.0]","[1198, 1198, 486, 3224, 2198, 576]","[4307.0, 4307.001, 4307.002, 4312.0, 4501.0, 4550.0]"
853,854,"[5.0, 5.0, 5.0, 5.0, 5.0]","[383, 1036, 1036, 1196, 1196]","[3811.0, 3899.0, 3899.001, 3967.0, 3967.001]"
854,855,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24, 2332, 2540, 159, 510, 510, 2332, 159, 3308, 2540, 3308, 3127, 3127, 3002, 3002, 2710, 2710, 699]","[2414.0, 3678.0, 3678.001, 3678.002, 3678.003, 3678.004, 3678.005, 3678.006, 3678.007, 3678.008, 3678.009, 3678.01, 3678.011, 3678.012, 3678.013, 3678.014, 3678.015, 3690.0]"
855,856,"[5.0, 4.0, 3.0, 3.0, 5.0, 4.0]","[214, 1415, 4170, 1952, 3013, 3651]","[3512.0, 3791.0, 3974.0, 3978.0, 4635.0, 4756.0]"
856,857,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2223, 2062, 2793, 2889, 4162, 3557]","[2919.0, 4329.0, 4709.0, 4709.001, 4802.0, 4802.001]"
857,858,"[2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1587, 1593, 778, 3882, 2197, 1594, 2198]","[3317.0, 3317.001, 3317.002, 3317.003, 3317.004, 3433.0, 3467.0]"
858,859,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[610, 2487, 18, 111, 1922, 3675]","[4429.0, 4429.001, 4429.002, 4429.003, 4492.0, 4492.001]"
859,860,"[3.0, 5.0, 4.0, 5.0, 3.0]","[2939, 4207, 3703, 5320, 4377]","[3632.0, 3798.0, 4272.0, 4511.0, 4844.0]"
860,861,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 2.0]","[1058, 1058, 135, 1288, 1965, 351, 1753, 2148, 1965, 1965, 2148, 2148, 1753, 3848, 1965, 2148, 1753, 2136, 1753, 100, 2075, 2251]","[3741.0, 3741.001, 3741.002, 3790.0, 3799.0, 3799.001, 3799.002, 3799.003, 3799.004, 3799.005, 3799.006, 3799.007, 3799.008, 3799.009, 3799.01, 3799.011, 3830.0, 3830.001, 3830.002, 3830.003, 3877.0, 3907.0]"
861,862,"[3.0, 5.0, 3.0, 5.0, 5.0]","[938, 748, 938, 656, 194]","[3337.0, 3337.001, 3337.002, 3337.003, 4463.0]"
862,863,"[5.0, 5.0, 5.0, 1.0, 5.0, 1.0]","[858, 445, 858, 904, 300, 904]","[3420.0, 3420.001, 3420.002, 3420.003, 3420.004, 3420.005]"
863,864,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3036, 3057, 3037, 2999, 3037, 2960, 2960]","[3719.0, 3942.0, 3942.001, 3942.002, 4257.0, 4434.0, 4434.001]"
864,865,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1058, 1058, 135, 135, 1058, 1058, 1058, 135, 1058]","[1829.0, 1829.001, 1829.002, 2041.0, 2041.001, 2041.002, 2458.0, 2458.001, 2458.002]"
865,866,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1713, 3442, 2704, 1715, 838]","[4264.0, 4495.0, 4682.0, 4682.001, 4682.002]"
866,867,"[5.0, 4.0, 4.0, 5.0, 5.0]","[571, 4116, 4733, 4719, 1802]","[3882.0, 4001.0, 4277.0, 4848.0, 5087.0]"
867,868,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[432, 2788, 210, 2788, 1082, 2293, 1300, 88, 1082, 3053, 1525, 2114, 100]","[2751.0, 3474.0, 3480.0, 3635.0, 3699.0, 3699.001, 3699.002, 3699.003, 3699.004, 3828.0, 3992.0, 4056.0, 4056.001]"
868,869,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[2710, 2540, 159, 510, 3002, 3127, 2332, 3308]","[3702.0, 3702.001, 3702.002, 3702.003, 3702.004, 3702.005, 3702.006, 3702.007]"
869,870,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5261, 1088, 1088, 1088, 1088]","[3389.0, 3389.001, 3389.002, 3389.003, 3389.004]"
870,871,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3914, 3937, 2514, 3645, 5015, 4466, 4904, 3468, 1401, 1858]","[3796.0, 3849.0, 4180.0, 4275.0, 4275.001, 4275.002, 4300.0, 4605.0, 5019.0, 5060.0]"
871,872,"[4.0, 4.0, 4.0, 3.0, 3.0]","[138, 1081, 1081, 610, 18]","[4056.0, 4206.0, 4206.001, 4592.0, 4592.001]"
872,873,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2906, 2755, 2754, 1029, 1029, 2753, 1544, 1260, 1544, 3641]","[3357.0, 3644.0, 3644.001, 3644.002, 3644.003, 3644.004, 4049.0, 4131.0, 4201.0, 4235.0]"
873,874,"[5.0, 1.0, 1.0, 5.0, 5.0]","[2684, 1070, 1070, 3360, 267]","[3327.0, 4099.0, 4099.001, 5012.0, 5012.001]"
874,875,"[5.0, 5.0, 2.0, 2.0, 2.0, 5.0]","[3920, 802, 3882, 1593, 1594, 3920]","[4326.0, 4566.0, 4566.001, 4566.002, 4566.003, 5109.0]"
875,876,"[3.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[571, 2191, 797, 1530, 4817, 4519, 2160, 5162, 5023, 3471, 5360, 2880, 5136, 4749]","[3873.0, 3873.001, 3905.0, 3905.001, 4172.0, 4202.0, 4224.0, 4397.0, 4437.0, 4694.0, 4789.0, 4888.0, 5043.0, 5061.0]"
876,877,"[5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0]","[2651, 2148, 1965, 2148, 1965, 1965, 2148]","[2959.0, 3171.0, 3171.001, 3230.0, 3230.001, 3230.002, 3230.003]"
877,878,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1457, 1430, 1430, 2368, 2750, 2725, 4008, 2959, 2904]","[3616.0, 3643.0, 3846.0, 3846.001, 3851.0, 4035.0, 4209.0, 4209.001, 4710.0]"
878,879,"[5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0]","[315, 763, 3909, 5231, 4028, 2058, 5214]","[3470.0, 4265.0, 4374.0, 4439.0, 4877.0, 4877.001, 4877.002]"
879,880,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[988, 3907, 988, 4679, 1563, 2173]","[4165.0, 4165.001, 4165.002, 4715.0, 4715.001, 4715.002]"
880,881,"[1.0, 1.0, 1.0, 1.0, 1.0]","[2660, 2662, 2663, 2735, 3857]","[3826.0, 3826.001, 3826.002, 3826.003, 3826.004]"
881,882,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[20, 1519, 3584, 4704, 4705, 1625]","[4845.0, 4845.001, 4859.0, 4859.001, 4871.0, 4887.0]"
882,883,"[5.0, 5.0, 5.0, 5.0, 5.0]","[5242, 1334, 1941, 3065, 5209]","[4950.0, 4950.001, 4953.0, 4953.001, 4953.002]"
883,884,"[5.0, 5.0, 5.0, 5.0, 1.0]","[2645, 1811, 1641, 3100, 2698]","[4056.0, 4056.001, 4119.0, 4185.0, 4549.0]"
884,885,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4044, 1415, 4051, 3814, 5230]","[3840.0, 3857.0, 4230.0, 4612.0, 4612.001]"
885,886,"[4.0, 5.0, 5.0, 5.0, 5.0]","[1380, 3397, 865, 865, 1306]","[3385.0, 3385.001, 3442.0, 3442.001, 3445.0]"
886,887,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[964, 1058, 1058, 964, 135, 5062]","[3175.0, 3175.001, 3175.002, 3175.003, 3175.004, 4586.0]"
887,888,"[5.0, 5.0, 4.0, 1.0, 1.0]","[1879, 3551, 4060, 920, 920]","[3664.0, 3664.001, 4031.0, 4099.0, 4099.001]"
888,889,"[5.0, 4.0, 3.0, 5.0, 5.0]","[675, 3425, 295, 610, 18]","[3619.0, 3977.0, 4284.0, 4539.0, 4539.001]"
889,890,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[4021, 4175, 47, 4566, 5263, 5296, 513, 3588, 5336]","[4694.0, 4694.001, 4694.002, 4870.0, 4875.0, 4875.001, 4937.0, 4937.001, 4937.002]"
890,891,"[4.0, 5.0, 5.0, 5.0, 5.0]","[358, 2610, 3046, 619, 4569]","[3365.0, 4083.0, 4306.0, 4306.001, 5022.0]"
891,892,"[4.0, 1.0, 1.0, 5.0, 1.0, 1.0]","[3841, 2056, 3960, 823, 3096, 5060]","[3822.0, 3939.0, 4247.0, 4487.0, 4774.0, 5142.0]"
892,893,"[2.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]","[4049, 5106, 3561, 5278, 3623, 3746, 3875, 4130, 5148, 5219]","[3736.0, 4328.0, 4355.0, 4536.0, 4564.0, 4653.0, 4766.0, 4771.0, 4803.0, 5128.0]"
893,894,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[2769, 879, 879, 3422, 5118, 5369]","[3649.0, 3785.0, 3785.001, 4135.0, 4478.0, 4805.0]"
894,895,"[5.0, 5.0, 5.0, 5.0, 5.0]","[971, 970, 970, 971, 2555]","[3367.0, 3367.001, 3367.002, 3367.003, 3762.0]"
895,896,"[1.0, 5.0, 5.0, 5.0, 5.0]","[726, 1473, 1058, 1058, 135]","[3531.0, 3872.0, 4252.0, 4252.001, 4252.002]"
896,897,"[5.0, 5.0, 1.0, 1.0, 1.0, 1.0]","[1151, 1151, 626, 627, 18, 610]","[4324.0, 4324.001, 4457.0, 4457.001, 4808.0, 4808.001]"
897,898,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[156, 155, 1851, 1260, 155, 156]","[3315.0, 3315.001, 3322.0, 3322.001, 3552.0, 3552.001]"
898,899,"[5.0, 5.0, 5.0, 5.0, 5.0]","[858, 858, 2479, 2559, 153]","[2451.0, 2451.001, 3037.0, 3469.0, 3508.0]"
899,900,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[267, 1965, 2148, 1965, 2148, 2148, 1965, 1198, 1198, 486]","[3747.0, 3747.001, 3747.002, 3790.0, 3790.001, 3790.002, 3790.003, 3894.0, 3894.001, 3894.002]"
900,901,"[5.0, 2.0, 5.0, 5.0, 4.0, 5.0, 2.0, 4.0, 5.0]","[3069, 4439, 3069, 4365, 5051, 3943, 4364, 1601, 4719]","[3910.0, 3970.0, 4065.0, 4065.001, 4348.0, 4382.0, 4676.0, 4678.0, 5096.0]"
901,902,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 2710, 510, 2540, 2332, 159, 3127, 3308]","[3399.0, 3399.001, 3399.002, 3399.003, 3399.004, 3399.005, 3399.006, 3399.007]"
902,903,"[1.0, 1.0, 1.0, 1.0, 1.0]","[752, 1323, 1679, 593, 306]","[1989.0, 1989.001, 1989.002, 2431.0, 2772.0]"
903,904,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2477, 788, 1446, 4898, 1446]","[3254.0, 3781.0, 4053.0, 4442.0, 4442.001]"
904,905,"[5.0, 4.0, 5.0, 4.0, 2.0]","[2572, 2662, 2663, 1762, 2252]","[3589.0, 3780.0, 3780.001, 4046.0, 4171.0]"
905,906,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[486, 2535, 111, 4040, 3166, 2969]","[3667.0, 3667.001, 3667.002, 3860.0, 3860.001, 3860.002]"
906,907,"[5.0, 5.0, 4.0, 4.0, 4.0]","[4124, 3050, 486, 1198, 1198]","[3727.0, 3727.001, 3815.0, 3815.001, 3815.002]"
907,908,"[4.0, 5.0, 5.0, 3.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 1.0, 5.0, 4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 1.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 1.0, 1.0, 3.0, 3.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 3.0, 3.0, 2.0, 4.0, 2.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0]","[3408, 916, 916, 1646, 2583, 2426, 2583, 3576, 3576, 1431, 2246, 3320, 3144, 801, 2771, 800, 634, 3417, 798, 3506, 5228, 824, 823, 2792, 1592, 1795, 1019, 819, 1442, 5244, 397, 5240, 1391, 1986, 1163, 1163, 3761, 1595, 4714, 2463, 3278, 2666, 4768, 1763, 992, 1547, 291, 3024, 3953, 3242, 1151, 3831, 5046, 2385, 889, 1314, 25, 4130, 2304]","[3503.0, 3503.001, 3503.002, 3549.0, 3566.0, 3608.0, 3608.001, 3753.0, 3753.001, 3758.0, 3772.0, 3791.0, 4080.0, 4217.0, 4217.001, 4217.002, 4217.003, 4217.004, 4217.005, 4217.006, 4222.0, 4277.0, 4277.001, 4294.0, 4320.0, 4338.0, 4411.0, 4501.0, 4504.0, 4537.0, 4547.0, 4551.0, 4551.001, 4551.002, 4551.003, 4551.004, 4551.005, 4552.0, 4552.001, 4553.0, 4553.001, 4634.0, 4637.0, 4646.0, 4664.0, 4664.001, 4683.0, 4741.0, 4747.0, 4765.0, 4774.0, 4820.0, 4859.0, 4898.0, 4981.0, 5011.0, 5032.0, 5035.0, 5078.0]"
908,909,"[5.0, 4.0, 4.0, 2.0, 1.0]","[1787, 2589, 3360, 2619, 2603]","[3240.0, 3776.0, 4239.0, 4239.001, 4240.0]"
909,910,"[4.0, 1.0, 5.0, 5.0, 5.0, 5.0]","[1497, 1753, 1753, 1209, 1209, 3584]","[3431.0, 3716.0, 3739.0, 4314.0, 4314.001, 4777.0]"
910,911,"[5.0, 1.0, 1.0, 5.0, 5.0]","[2325, 988, 988, 602, 1215]","[3338.0, 3707.0, 3707.001, 4211.0, 4211.001]"
911,912,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2314, 2444, 156, 156, 155, 155]","[3567.0, 3567.001, 4329.0, 4329.001, 4329.002, 4329.003]"
912,913,"[2.0, 2.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 3.0]","[1150, 1150, 3888, 1404, 3030, 3705, 752, 1561, 1162, 1162]","[3655.0, 3655.001, 3806.0, 3914.0, 3914.001, 3956.0, 4232.0, 4441.0, 4620.0, 4620.001]"
913,914,"[1.0, 2.0, 5.0, 5.0, 5.0]","[291, 1958, 135, 1058, 1058]","[3540.0, 4445.0, 4707.0, 4707.001, 4707.002]"
914,915,"[2.0, 3.0, 5.0, 5.0, 5.0]","[109, 757, 929, 929, 1542]","[2454.0, 2454.001, 3525.0, 3525.001, 4360.0]"
915,916,"[3.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 3.0]","[2355, 451, 2102, 4058, 3927, 1218, 3930, 3931, 4560, 5164, 2331]","[3271.0, 3507.0, 3757.0, 3764.0, 3778.0, 3783.0, 3852.0, 3854.0, 4088.0, 4402.0, 4955.0]"
916,917,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1965, 2148, 542, 5398, 1883]","[3181.0, 3181.001, 4381.0, 4420.0, 5014.0]"
