asin,overall,reviewerID,unixReviewTime
638,[5.0],[5247],[16352.0]
639,[5.0],[2103],[17578.0]
640,"[4.0, 5.0]","[5247, 4689]","[15891.0, 17246.0]"
641,"[5.0, 5.0, 1.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 2.0, 1.0, 2.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 5.0, 3.0, 2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0, 2.0, 5.0, 5.0, 5.0]","[5544, 257, 5461, 387, 4372, 1932, 5659, 5611, 2759, 1363, 5512, 3681, 495, 991, 3334, 2144, 3820, 2747, 4102, 124, 5293, 3542, 3998, 1238, 3814, 3874, 588, 4576, 550, 2418, 2688, 3063, 2655, 3976, 3074, 4263, 2403, 618, 3477, 3344, 1177, 2975, 3950, 1880, 358, 4675, 2517, 5833, 2673, 4927, 3382, 223, 2890, 3909, 4405, 2170, 3667, 470]","[14161.0, 15321.0, 15461.0, 15719.0, 15770.0, 15780.0, 15820.0, 16077.0, 16094.0, 16103.0, 16141.0, 16192.0, 16241.0, 16259.0, 16270.0, 16291.0, 16414.0, 16434.0, 16472.0, 16520.0, 16545.0, 16555.0, 16565.0, 16592.0, 16598.0, 16598.0, 16639.0, 16708.0, 16754.0, 16756.0, 16774.0, 16808.0, 16833.0, 16861.0, 16885.0, 16927.0, 16942.0, 16959.0, 16966.0, 16973.0, 16986.0, 17011.0, 17086.0, 17092.0, 17102.0, 17132.0, 17145.0, 17153.0, 17155.0, 17170.0, 17185.0, 17232.0, 17238.0, 17243.0, 17266.0, 17349.0, 17415.0, 17480.0]"
642,"[3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0]","[5544, 3857, 1008, 2134, 4192, 5833, 5112, 5489, 3569, 4249]","[14187.0, 16767.0, 17011.0, 17025.0, 17077.0, 17153.0, 17266.0, 17279.0, 17336.0, 17433.0]"
643,"[5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 1.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3191, 3778, 1077, 3919, 4300, 4106, 1238, 5329, 4947, 1987, 4508, 3814, 1261, 582, 4880, 3976, 3477, 5436, 358, 2517, 1521, 1664, 5489, 965, 704, 2988]","[15667.0, 16219.0, 16304.0, 16309.0, 16329.0, 16395.0, 16425.0, 16476.0, 16498.0, 16560.0, 16582.0, 16598.0, 16643.0, 16755.0, 16855.0, 16861.0, 16966.0, 17076.0, 17102.0, 17145.0, 17250.0, 17252.0, 17280.0, 17581.0, 17589.0, 17593.0]"
644,"[2.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 3.0, 5.0, 3.0, 3.0, 4.0, 5.0, 3.0, 5.0, 1.0, 4.0, 4.0, 5.0, 5.0, 4.0, 3.0, 2.0, 4.0, 4.0, 3.0]","[2431, 4263, 515, 3169, 497, 1861, 5254, 798, 4851, 3128, 5063, 5347, 5295, 307, 3898, 4678, 5313, 1326, 4565, 1454, 2440, 1292, 1793, 5240, 710, 1291, 1866, 1846, 3191, 3207, 2111]","[16677.0, 16692.0, 16980.0, 17441.0, 17483.0, 17487.0, 17490.0, 17490.0, 17497.0, 17498.0, 17500.0, 17501.0, 17505.0, 17513.0, 17530.0, 17546.0, 17604.0, 17617.0, 17657.0, 17662.0, 17662.0, 17664.0, 17665.0, 17667.0, 17668.0, 17669.0, 17669.0, 17669.0, 17670.0, 17672.0, 17672.0]"
645,"[4.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[736, 4721, 5709, 5485, 1083, 348, 347]","[16794.0, 17088.0, 17173.0, 17196.0, 17452.0, 17597.0, 17637.0]"
646,"[5.0, 5.0, 5.0, 5.0, 4.0]","[4971, 1956, 2426, 2002, 4346]","[16003.0, 16014.0, 16147.0, 16475.0, 16847.0]"
647,[5.0],[2055],[17319.0]
648,"[5.0, 5.0, 2.0, 4.0]","[2957, 1291, 3812, 284]","[16247.0, 16700.0, 17053.0, 17056.0]"
649,[5.0],[3435],[16745.0]
650,"[4.0, 5.0]","[330, 789]","[14950.0, 16318.0]"
651,"[5.0, 5.0]","[789, 1976]","[16318.0, 16980.0]"
652,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[4458, 32, 5320, 2427, 2148, 1029, 2572, 5738, 488, 3281, 3177, 4454, 252, 2465, 2061]","[15547.0, 15688.0, 15966.0, 16026.0, 16241.0, 16329.0, 16457.0, 16677.0, 17164.0, 17355.0, 17361.0, 17496.0, 17530.0, 17540.0, 17575.0]"
653,[5.0],[4989],[16027.0]
654,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[5557, 3802, 1159, 4317, 4199, 2500, 3429, 2946, 12, 454, 2961, 2909, 5313, 2814, 2786, 2876, 2948, 2365, 1783, 80, 3356, 2534, 2752, 3192, 4096, 682, 1225, 5905]","[16739.0, 16739.0, 16743.0, 16744.0, 16746.0, 16746.0, 16749.0, 16750.0, 16752.0, 16755.0, 16758.0, 16759.0, 16759.0, 16760.0, 16761.0, 16761.0, 16763.0, 16763.0, 16763.0, 16763.0, 16763.0, 16763.0, 16764.0, 16764.0, 16764.0, 16764.0, 16764.0, 16767.0]"
655,"[5.0, 4.0]","[3721, 5844]","[16689.0, 16798.0]"
656,"[3.0, 5.0, 5.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 1.0, 5.0, 3.0, 3.0, 5.0]","[1503, 2581, 862, 3827, 4213, 2931, 5861, 2833, 654, 3586, 3850, 568, 5890, 656, 4547, 82, 3049, 4090]","[14809.0, 15359.0, 15935.0, 16128.0, 16207.0, 16337.0, 16497.0, 16660.0, 16717.0, 16842.0, 16905.0, 16912.0, 17119.0, 17213.0, 17256.0, 17456.0, 17551.0, 17573.0]"
657,[5.0],[1855],[17178.0]
658,"[5.0, 5.0, 5.0]","[5047, 3957, 4128]","[15692.0, 15919.0, 16142.0]"
659,[5.0],[4840],[17401.0]
660,"[5.0, 4.0, 5.0, 4.0, 1.0, 3.0, 4.0, 2.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 2.0, 5.0]","[1342, 2574, 1937, 1423, 4589, 312, 2507, 5352, 4667, 1530, 1809, 1159, 2841, 114, 4698, 3691, 1541, 2467, 3688]","[15902.0, 15903.0, 15905.0, 15914.0, 15915.0, 15915.0, 15921.0, 15922.0, 15928.0, 15940.0, 15955.0, 15958.0, 15959.0, 15964.0, 15965.0, 16677.0, 16695.0, 16902.0, 17183.0]"
661,[5.0],[3664],[16417.0]
662,[5.0],[1171],[16829.0]
663,"[4.0, 5.0, 5.0, 3.0]","[3191, 1139, 717, 3450]","[14457.0, 16711.0, 16731.0, 16909.0]"
664,"[5.0, 4.0]","[772, 1022]","[16432.0, 16993.0]"
665,"[5.0, 3.0, 5.0]","[1640, 1022, 5283]","[16828.0, 16890.0, 17204.0]"
666,[5.0],[262],[15701.0]
667,[5.0],[3890],[14886.0]
668,"[5.0, 5.0]","[3452, 987]","[15996.0, 16596.0]"
669,"[5.0, 5.0]","[2256, 824]","[15619.0, 17386.0]"
670,"[4.0, 5.0]","[5180, 707]","[14978.0, 15584.0]"
671,"[4.0, 4.0]","[1062, 3220]","[16399.0, 16679.0]"
672,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 2.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[4597, 4121, 2203, 4121, 1484, 3130, 3176, 1529, 5783, 1292, 5408, 3774, 5054, 2337, 4565, 3345, 5224, 4018, 5659, 2302, 425, 1866, 4718, 5730, 4930, 1744, 3574, 1133, 4111, 4672, 1772, 4423, 3643]","[14474.0, 16321.0, 16376.0, 16484.0, 16762.0, 16931.0, 17007.0, 17093.0, 17156.0, 17226.0, 17228.0, 17228.0, 17229.0, 17229.0, 17231.0, 17232.0, 17233.0, 17233.0, 17234.0, 17234.0, 17235.0, 17241.0, 17246.0, 17247.0, 17249.0, 17254.0, 17255.0, 17263.0, 17289.0, 17406.0, 17425.0, 17485.0, 17646.0]"
673,"[2.0, 3.0]","[4121, 3374]","[16321.0, 16433.0]"
674,"[5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 1.0, 3.0]","[4869, 2362, 5329, 377, 5738, 4551, 3157, 5218, 2484, 2135, 3767, 1697, 4739, 3010, 660]","[15878.0, 16399.0, 16417.0, 16626.0, 16677.0, 16728.0, 16947.0, 17077.0, 17092.0, 17192.0, 17216.0, 17358.0, 17391.0, 17534.0, 17659.0]"
675,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 2.0, 5.0, 5.0, 5.0]","[889, 3157, 5105, 1957, 2351, 1233, 2960, 1893, 2458, 5358]","[16217.0, 16231.0, 16252.0, 16486.0, 16576.0, 16583.0, 16713.0, 16897.0, 17077.0, 17185.0]"
676,"[4.0, 2.0]","[2999, 3436]","[14551.0, 16433.0]"
677,"[5.0, 5.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[1136, 5612, 3940, 3998, 2073, 1631, 4705, 67, 1468]","[16457.0, 16512.0, 16540.0, 16565.0, 16838.0, 17101.0, 17255.0, 17595.0, 17633.0]"
678,"[5.0, 5.0, 1.0]","[5047, 1999, 2916]","[16343.0, 16504.0, 16882.0]"
679,"[4.0, 1.0, 4.0, 3.0, 3.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 5.0]","[4351, 4229, 1189, 2225, 3195, 5086, 4363, 3747, 559, 5086, 1954, 3378, 5305, 2789, 4711, 5740, 515, 4602, 2969]","[15072.0, 15135.0, 15312.0, 15741.0, 15993.0, 16064.0, 16244.0, 16369.0, 16464.0, 16527.0, 16631.0, 16637.0, 16639.0, 16701.0, 16711.0, 16942.0, 16980.0, 17084.0, 17212.0]"
680,"[5.0, 3.0, 1.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[81, 4731, 3425, 4783, 2715, 775, 5628, 1132, 3132, 3946, 3327, 3859, 1135]","[15120.0, 15250.0, 16076.0, 16202.0, 16281.0, 16356.0, 16426.0, 16481.0, 16503.0, 16548.0, 16706.0, 17052.0, 17612.0]"
681,"[5.0, 5.0, 5.0, 1.0, 5.0, 1.0, 5.0, 5.0, 5.0]","[1473, 5033, 5120, 3542, 2633, 2278, 3659, 4407, 4524]","[16048.0, 16269.0, 16368.0, 16553.0, 16636.0, 16720.0, 16914.0, 16933.0, 17573.0]"
682,"[5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 5.0, 4.0]","[24, 3302, 849, 5183, 2293, 3542, 5541, 656]","[15250.0, 16102.0, 16108.0, 16185.0, 16389.0, 16553.0, 17238.0, 17286.0]"
683,"[5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24, 24, 1881, 508, 3064, 1486, 4259, 1953, 1253, 5274, 168, 4354, 997, 262, 2531, 3368]","[15371.0, 15410.0, 15808.0, 15931.0, 16220.0, 16406.0, 16447.0, 16611.0, 16632.0, 16651.0, 16923.0, 16998.0, 17150.0, 17196.0, 17263.0, 17666.0]"
684,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 3.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4300, 1904, 1221, 5733, 356, 3302, 3407, 849, 3443, 5731, 5238, 4707, 4375, 2643, 3014, 2113, 1844, 4524]","[15687.0, 15905.0, 15990.0, 16326.0, 16503.0, 16574.0, 16636.0, 16680.0, 16707.0, 16840.0, 17025.0, 17203.0, 17242.0, 17372.0, 17389.0, 17392.0, 17537.0, 17563.0]"
685,"[4.0, 5.0, 3.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 2.0, 5.0, 4.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1431, 4372, 436, 3736, 4733, 3096, 2101, 3334, 2355, 1363, 3793, 3820, 5095, 1828, 1527, 558, 3998, 267, 3727, 588, 3325, 2229, 550, 2519, 3204, 2712, 525, 5754, 2655, 2403, 2678, 3134, 3252, 3655, 122, 5818, 1933, 4195, 918, 211, 357, 5542, 272, 1195, 52, 338, 5293]","[15211.0, 15770.0, 16029.0, 16065.0, 16085.0, 16181.0, 16268.0, 16270.0, 16299.0, 16341.0, 16397.0, 16414.0, 16445.0, 16474.0, 16501.0, 16503.0, 16565.0, 16591.0, 16626.0, 16664.0, 16671.0, 16695.0, 16754.0, 16777.0, 16787.0, 16804.0, 16804.0, 16827.0, 16833.0, 16936.0, 16939.0, 17067.0, 17093.0, 17106.0, 17124.0, 17126.0, 17141.0, 17166.0, 17194.0, 17226.0, 17265.0, 17387.0, 17415.0, 17471.0, 17495.0, 17573.0, 17622.0]"
686,"[5.0, 1.0, 5.0, 5.0, 3.0, 5.0, 5.0, 2.0]","[5256, 5512, 3501, 3334, 3820, 5095, 714, 1170]","[16082.0, 16153.0, 16197.0, 16270.0, 16414.0, 16628.0, 17500.0, 17617.0]"
687,"[5.0, 5.0, 3.0, 2.0, 5.0, 5.0, 2.0, 4.0, 5.0, 3.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0]","[4372, 3817, 1935, 2550, 1640, 3690, 3890, 1647, 582, 3227, 272, 3252, 1387, 1933, 4439, 5355, 5849, 1664, 198, 3638, 1914, 616]","[15770.0, 15981.0, 16246.0, 16292.0, 16431.0, 16539.0, 16567.0, 16613.0, 16755.0, 16762.0, 17057.0, 17093.0, 17108.0, 17141.0, 17152.0, 17204.0, 17230.0, 17252.0, 17305.0, 17402.0, 17556.0, 17638.0]"
688,"[5.0, 1.0, 5.0, 5.0]","[396, 2606, 965, 67]","[16977.0, 17303.0, 17427.0, 17595.0]"
689,"[5.0, 5.0]","[3452, 4091]","[15980.0, 16231.0]"
690,[4.0],[2593],[16133.0]
691,[3.0],[5146],[16225.0]
692,"[5.0, 5.0, 5.0, 1.0]","[929, 3742, 501, 4314]","[15691.0, 16131.0, 16187.0, 16721.0]"
693,"[5.0, 4.0, 5.0, 2.0, 5.0]","[1526, 5305, 3274, 4196, 2143]","[14832.0, 15069.0, 15959.0, 16177.0, 16296.0]"
694,"[4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1081, 2693, 2487, 1657, 3314, 6, 2456]","[16054.0, 16449.0, 16599.0, 16861.0, 16868.0, 17214.0, 17251.0]"
695,[5.0],[3203],[17132.0]
696,"[5.0, 5.0, 5.0, 5.0, 2.0, 3.0, 3.0, 5.0, 2.0, 5.0, 3.0, 5.0, 5.0, 5.0, 3.0]","[5245, 5810, 3089, 1457, 2857, 1230, 816, 4177, 5653, 4264, 1633, 1390, 676, 4770, 500]","[16328.0, 16363.0, 16463.0, 16538.0, 16558.0, 16589.0, 16612.0, 17102.0, 17216.0, 17264.0, 17419.0, 17435.0, 17481.0, 17513.0, 17534.0]"
697,"[5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[4075, 4989, 5391, 3603, 3435, 5925, 5179]","[15806.0, 15888.0, 15905.0, 16743.0, 16745.0, 17367.0, 17501.0]"
698,"[5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0, 1.0, 4.0, 5.0, 5.0, 5.0]","[4375, 573, 1826, 1058, 1634, 1951, 2420, 4963, 1036, 2806, 1634, 3585, 4409]","[15591.0, 15660.0, 15971.0, 16067.0, 16099.0, 16201.0, 16264.0, 16287.0, 16379.0, 16523.0, 16593.0, 17084.0, 17213.0]"
699,"[1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 4.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0, 5.0, 1.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 1.0, 4.0]","[1637, 1637, 2477, 3697, 5383, 4731, 775, 5631, 5631, 5631, 3848, 3222, 1404, 5851, 3736, 4357, 3640, 3595, 3458, 5189, 2568, 4768, 1394, 1841, 3359, 5517, 5517, 707, 447, 4625, 2420, 3545, 855, 4159, 5825, 4932, 3602, 4465, 1384, 4888, 1712, 984, 3852, 4261, 988, 1031, 3877, 4274, 5217, 3877, 2552, 4269, 4269, 3102, 5337, 1554, 2705, 2705, 1329, 4958, 1712, 626, 5868, 3535, 147, 554, 3410, 4046, 4958, 4958, 4465, 3228, 4206, 761, 4830, 4938, 4572, 4777, 1031, 1253, 4529, 5129, 4206, 3959, 5273, 4932, 4574, 4574, 4830, 4601, 187, 4810, 4376, 3603, 3603, 498, 2375, 543, 5840, 4501, 2502, 2088, 4064, 5625, 1633, 1971, 4264, 1837, 3425, 2556, 5338, 2159]","[14506.0, 14514.0, 14585.0, 14709.0, 15243.0, 15250.0, 15405.0, 15421.0, 15421.0, 15421.0, 15489.0, 15715.0, 15775.0, 15796.0, 15800.0, 15881.0, 15894.0, 15924.0, 16002.0, 16025.0, 16085.0, 16091.0, 16092.0, 16111.0, 16129.0, 16138.0, 16138.0, 16183.0, 16240.0, 16262.0, 16264.0, 16268.0, 16288.0, 16291.0, 16294.0, 16294.0, 16310.0, 16313.0, 16335.0, 16355.0, 16364.0, 16371.0, 16450.0, 16470.0, 16489.0, 16497.0, 16503.0, 16506.0, 16513.0, 16518.0, 16546.0, 16566.0, 16566.0, 16612.0, 16641.0, 16642.0, 16646.0, 16646.0, 16657.0, 16662.0, 16666.0, 16666.0, 16667.0, 16669.0, 16671.0, 16679.0, 16694.0, 16696.0, 16717.0, 16717.0, 16726.0, 16791.0, 16801.0, 16828.0, 16835.0, 16853.0, 16890.0, 16915.0, 16926.0, 16928.0, 16997.0, 17006.0, 17008.0, 17027.0, 17029.0, 17032.0, 17048.0, 17048.0, 17070.0, 17075.0, 17093.0, 17098.0, 17122.0, 17123.0, 17123.0, 17137.0, 17192.0, 17192.0, 17199.0, 17244.0, 17250.0, 17275.0, 17331.0, 17336.0, 17363.0, 17367.0, 17391.0, 17431.0, 17498.0, 17602.0, 17655.0, 17669.0]"
700,"[5.0, 2.0, 5.0, 3.0, 3.0, 3.0]","[2681, 4018, 3175, 2869, 2405, 2613]","[15007.0, 16844.0, 16845.0, 16847.0, 16856.0, 16858.0]"
701,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[2451, 928, 2681, 1167, 4483, 2852, 3066, 2714, 1395]","[16015.0, 16838.0, 16842.0, 16844.0, 16847.0, 16852.0, 16854.0, 16867.0, 16869.0]"
702,[5.0],[240],[16947.0]
703,[5.0],[56],[16818.0]
704,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[2593, 2894, 636, 636, 1616, 1057, 2360, 4435, 5616, 381, 2432, 5680, 1501, 4587]","[16117.0, 16245.0, 16407.0, 16407.0, 16840.0, 16847.0, 16850.0, 16852.0, 16862.0, 16868.0, 16915.0, 17053.0, 17182.0, 17231.0]"
705,"[4.0, 2.0]","[192, 4059]","[16771.0, 16905.0]"
706,"[5.0, 4.0]","[1766, 3935]","[15861.0, 15995.0]"
707,"[5.0, 2.0, 3.0, 4.0, 5.0, 5.0]","[1500, 3935, 4418, 3526, 273, 2482]","[15043.0, 15995.0, 15995.0, 16306.0, 16409.0, 16411.0]"
708,[4.0],[3400],[16769.0]
709,[2.0],[5452],[15921.0]
710,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0]","[4251, 5414, 4595, 721, 735, 1453, 5670, 5286, 160, 1426, 3125, 4871, 1899, 630, 119, 3392]","[15397.0, 16390.0, 16492.0, 16591.0, 16690.0, 16959.0, 17036.0, 17075.0, 17089.0, 17121.0, 17182.0, 17306.0, 17338.0, 17362.0, 17429.0, 17600.0]"
711,"[5.0, 5.0]","[4670, 5276]","[16183.0, 17399.0]"
712,"[4.0, 3.0, 5.0, 1.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0]","[3175, 5333, 2932, 1550, 4894, 1735, 5492, 4733, 2855, 2432]","[16735.0, 16838.0, 16840.0, 16843.0, 16844.0, 16850.0, 16853.0, 16856.0, 16876.0, 16915.0]"
713,"[1.0, 5.0, 5.0]","[4370, 2894, 4518]","[17141.0, 17219.0, 17559.0]"
714,"[4.0, 5.0, 3.0, 5.0, 3.0, 4.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[4654, 2894, 5557, 5707, 3726, 1866, 3331, 3511, 5368, 5680, 3664]","[15947.0, 16245.0, 16837.0, 16839.0, 16841.0, 16847.0, 16848.0, 16849.0, 16852.0, 17145.0, 17156.0]"
715,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3560, 1291, 3473, 4087, 5127, 4337, 4673, 1899, 2651, 3345, 5768]","[15849.0, 16441.0, 16550.0, 16685.0, 16695.0, 16723.0, 16790.0, 17338.0, 17548.0, 17588.0, 17667.0]"
716,[5.0],[2894],[16245.0]
717,"[5.0, 5.0]","[3127, 3169]","[16428.0, 17441.0]"
718,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 4.0, 5.0]","[2365, 1041, 4681, 5224, 1581, 5792, 2359, 411, 4842, 4831, 2948, 4609, 3698, 3231, 1063, 1868, 2490]","[16816.0, 16818.0, 16818.0, 16819.0, 16819.0, 16819.0, 16820.0, 16820.0, 16823.0, 16825.0, 16825.0, 16825.0, 16826.0, 16826.0, 16831.0, 16846.0, 17589.0]"
719,[5.0],[3203],[17132.0]
720,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0]","[1876, 4779, 36, 3125, 2905, 5753, 5802, 2456, 759, 1067, 2873, 4907, 5180]","[15611.0, 16276.0, 16310.0, 16551.0, 16580.0, 16705.0, 16852.0, 17237.0, 17258.0, 17348.0, 17421.0, 17524.0, 17571.0]"
