,reviewerID,overall,asin,unixReviewTime
282,283,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24875, 5460, 9771, 9771, 14675, 5460, 2410, 2402, 3614, 22305, 18859, 11393, 11046, 1431]","[5260.0, 5462.0, 5462.001, 5462.002, 5462.003, 5462.004, 5462.005, 5462.006, 5462.007, 5891.0, 5891.001, 5926.0, 5926.001, 6701.0]"
283,284,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[19533, 26048, 23675, 26247, 26500, 25814, 25881, 26100, 27997, 27928, 28314]","[4714.0, 5327.0, 5327.001, 5388.0, 5411.0, 5448.0, 5448.001, 5448.002, 5514.0, 5522.0, 5522.001]"
284,285,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23912, 17346, 24917, 26464, 24800, 22391, 22812, 23220, 24590, 26100, 26530, 23425, 28945, 29438, 21671, 31198, 31200, 26106, 26102, 32853, 32605, 32136]","[5334.0, 5350.0, 5359.0, 5359.001, 5359.002, 5359.003, 5359.004, 5359.005, 5359.006, 5359.007, 5359.008, 5375.0, 5678.0, 5729.0, 5729.001, 5968.0, 5968.001, 5986.0, 5986.001, 6112.0, 6129.0, 6146.0]"
285,286,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13431, 26994, 21449, 28210, 23654, 29674, 26822, 30921, 31642, 32685]","[5371.0, 5371.001, 5371.002, 5518.0, 6479.0, 6479.001, 6479.002, 6479.003, 6479.004, 6479.005]"
286,287,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17505, 19722, 21340, 3192, 3192, 25037, 26634, 27892, 29793, 24456, 21699, 26196, 28830, 31528, 29462]","[4744.0, 4901.0, 4901.001, 5367.0, 5367.001, 5367.002, 5459.0, 5459.001, 5649.0, 5649.001, 5649.002, 5822.0, 5822.001, 5869.0, 5930.0]"
287,288,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9121, 9089, 7099, 6622, 6622, 6334, 6334, 7099, 4597, 1052, 3944, 8418, 6348, 2579, 11659, 10970, 8796, 8462, 8634, 8634, 8462, 8796, 11657, 12993]","[5325.0, 5325.001, 5325.002, 5325.003, 5325.004, 5325.005, 5325.006, 5325.007, 5325.008, 5325.009, 5325.01, 5325.011, 5325.012, 5325.013, 5325.014, 5325.015, 5325.016, 5325.017, 5325.018, 5325.019, 5325.02, 5325.021, 5325.022, 5325.023]"
288,289,"[5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15197, 19423, 21426, 21081, 20510, 20449, 20631, 10762, 28877, 18530, 15409, 17145, 26449, 23624, 25955, 23118]","[4346.0, 4572.0, 4697.0, 4697.001, 4697.002, 4697.003, 4697.004, 4702.0, 4709.0, 4725.0, 4726.0, 4726.001, 5461.0, 5461.001, 5502.0, 5502.001]"
289,290,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0, 5.0, 1.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10700, 15978, 15978, 16039, 15980, 10699, 15976, 18709, 14958, 17360, 14957, 16691, 16691, 15973, 18047, 439, 15973, 18124, 18006, 7856, 7856, 28877, 16691, 15976, 19135, 20139, 28877, 20045, 7380, 7380, 20043, 15976, 15976, 20043, 20045, 15980, 15975, 15973, 15973, 20314, 18123, 20991, 2541, 20043, 10087, 10087, 7603, 7603, 2541, 2541, 11401, 11401, 22303, 2041, 10268, 10268, 10268, 10268, 2613, 2613, 20078, 20078, 7854, 7854, 17938, 7856, 7856, 20045, 23913, 23912, 24072, 24072, 14190, 23913, 23983, 23913, 9506, 9506, 23913, 20046, 15975, 22729, 24904, 22914, 23913, 24546, 24546, 3381, 3381, 3381, 3381, 24546, 24549, 24549, 26037, 2366, 2366, 24546, 24546, 28877, 28877, 28877, 24549, 24547, 24547, 23983, 2366, 2366, 24547, 26025, 24910, 24546, 28095, 28906, 26511, 1783, 1783, 15980, 14190, 20046, 31215, 30862, 31698, 29671, 29671, 31198, 8150, 8150, 37, 32567, 426, 1100, 19110, 14959, 253, 23421, 30761, 30137, 31793]","[4145.0, 4209.0, 4240.0, 4262.0, 4273.0, 4278.0, 4278.001, 4291.0, 4312.0, 4312.001, 4312.002, 4318.0, 4318.001, 4334.0, 4334.001, 4339.0, 4404.0, 4495.0, 4501.0, 4523.0, 4523.001, 4538.0, 4538.001, 4546.0, 4547.0, 4551.0, 4551.001, 4552.0, 4559.0, 4559.001, 4603.0, 4615.0, 4615.001, 4615.002, 4615.003, 4636.0, 4636.001, 4641.0, 4641.001, 4671.0, 4677.0, 4682.0, 4785.0, 4789.0, 4794.0, 4794.001, 4794.002, 4794.003, 4818.0, 4818.001, 4845.0, 4845.001, 4850.0, 4853.0, 4853.001, 4853.002, 4853.003, 4853.004, 4863.0, 4863.001, 4886.0, 4915.0, 4928.0, 4928.001, 4950.0, 4958.0, 4958.001, 4964.0, 4975.0, 4975.001, 4990.0, 4992.0, 5030.0, 5048.0, 5048.001, 5049.0, 5077.0, 5077.001, 5091.0, 5091.001, 5091.002, 5098.0, 5111.0, 5135.0, 5135.001, 5154.0, 5154.001, 5188.0, 5188.001, 5188.002, 5188.003, 5244.0, 5263.0, 5263.001, 5273.0, 5286.0, 5286.001, 5308.0, 5321.0, 5322.0, 5325.0, 5325.001, 5335.0, 5341.0, 5341.001, 5363.0, 5402.0, 5402.001, 5414.0, 5426.0, 5433.0, 5501.0, 5510.0, 5588.0, 5588.001, 5622.0, 5622.001, 5629.0, 5643.0, 5685.0, 5811.0, 5830.0, 5834.0, 5853.0, 5853.001, 5896.0, 5987.0, 5987.001, 6515.0, 6609.0, 6646.0, 6646.001, 6685.0, 6709.0, 6713.0, 6732.0, 6754.0, 6776.0, 6788.0]"
290,291,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15893, 6638, 6638, 20390, 21315, 25652, 27262, 27621, 24178, 26986, 30915]","[4752.0, 4832.0, 4832.001, 4832.002, 4832.003, 5214.0, 5388.0, 5506.0, 5520.0, 5540.0, 5892.0]"
291,292,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21372, 23815, 23536, 23276, 22711, 21759, 22320, 23032, 26997, 26231, 26000, 24120, 24001, 23816, 23652, 21755, 20651, 18415, 19215, 18075, 15008, 27020, 27021, 26918, 27130, 23914, 26665, 24348, 24347, 27266, 3212, 28248, 21396, 310, 22917, 26200, 28836, 26456, 25588, 28501, 24878, 24879, 28095, 28835, 28838, 24162]","[5414.0, 5414.001, 5414.002, 5414.003, 5414.004, 5414.005, 5414.006, 5414.007, 5414.008, 5414.009, 5414.01, 5414.011, 5414.012, 5414.013, 5414.014, 5414.015, 5414.016, 5414.017, 5414.018, 5414.019, 5414.02, 5414.021, 5414.022, 5414.023, 5414.024, 5414.025, 5414.026, 5414.027, 5414.028, 5414.029, 5468.0, 5476.0, 5476.001, 5480.0, 5521.0, 5521.001, 5532.0, 5532.001, 5540.0, 5540.001, 5557.0, 5557.001, 5557.002, 5557.003, 5557.004, 5708.0]"
292,293,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[12906, 6381, 17112, 8241, 7599, 7599, 3872, 3872, 8241, 22680, 23792, 7416, 7416]","[4820.0, 4820.001, 4820.002, 4820.003, 4820.004, 4820.005, 4820.006, 4820.007, 4820.008, 4875.0, 5010.0, 5017.0, 5017.001]"
293,294,"[4.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0]","[12047, 15949, 24845, 9637, 12049, 12024, 9637, 12044, 7709, 7290, 742, 24846]","[5774.0, 5774.001, 5774.002, 5774.003, 5774.004, 5774.005, 5774.006, 5774.007, 5774.008, 5774.009, 5774.01, 5774.011]"
294,295,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10698, 8074, 8074, 9140, 9140, 3677, 10972, 2771, 5139, 5139]","[3532.0, 4045.0, 4045.001, 4229.0, 4229.001, 4229.002, 4229.003, 4229.004, 4799.0, 4799.001]"
295,296,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24846, 24546, 24280, 24282, 23930, 23913, 23646, 23237, 22765, 22655, 21229, 21232, 20667, 21230, 24374]","[5419.0, 5419.001, 5419.002, 5419.003, 5419.004, 5419.005, 5419.006, 5419.007, 5419.008, 5419.009, 5419.01, 5419.011, 5419.012, 5419.013, 5419.014]"
296,297,"[4.0, 3.0, 5.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 5.0]","[10336, 397, 15471, 17189, 17222, 11243, 14343, 11244, 5456, 1029, 1653, 3317, 9019, 3317, 5222, 5222, 21128, 11414, 5456, 2507, 9682, 9655, 9655, 9682, 23432, 23737, 10600]","[4697.0, 4730.0, 4757.0, 4781.0, 4901.0, 5457.0, 5457.001, 5457.002, 5457.003, 5457.004, 5457.005, 5457.006, 5457.007, 5457.008, 5457.009, 5457.01, 5457.011, 5457.012, 5457.013, 5457.014, 5457.015, 5457.016, 5457.017, 5457.018, 5457.019, 5457.02, 5897.0]"
297,298,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23838, 1412, 21046, 24231, 1298, 6601, 9393, 12169, 17398, 20641]","[6714.0, 6714.001, 6714.002, 6714.003, 6714.004, 6714.005, 6714.006, 6714.007, 6714.008, 6714.009]"
298,299,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10110, 10110, 8315, 6421, 4186, 4186, 744, 6421, 10403, 20281]","[5129.0, 5129.001, 5129.002, 5129.003, 5129.004, 5129.005, 5129.006, 5129.007, 6424.0, 6551.0]"
299,300,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15407, 5621, 13653, 10486, 5070, 5070, 7131, 7131, 23913, 24643, 28563, 8725, 32407, 27773, 7815, 7815, 20777, 30895, 31298]","[4754.0, 4769.0, 4795.0, 4861.0, 4911.0, 4911.001, 4911.002, 4911.003, 5093.0, 5273.0, 6250.0, 6250.001, 6250.002, 6250.003, 6250.004, 6250.005, 6376.0, 6376.001, 6410.0]"
300,301,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24614, 12094, 12094, 4831, 4831, 4831, 4831, 27351, 27353, 27354, 30240, 30241, 29462, 20581, 30574, 20402, 30620, 30621, 30497, 14063, 31432, 31040, 31039, 31041, 31038, 26031, 32525, 5602, 30270]","[5044.0, 5364.0, 5364.001, 5364.002, 5364.003, 5364.004, 5364.005, 5408.0, 5418.0, 5425.0, 5659.0, 5659.001, 5714.0, 5737.0, 5738.0, 5739.0, 5740.0, 5784.0, 5822.0, 5832.0, 5855.0, 5862.0, 5862.001, 5862.002, 5866.0, 5879.0, 6007.0, 6174.0, 6237.0]"
301,302,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6908, 3470, 3470, 9932, 8787, 9300, 7241, 7589, 11631, 11639, 2388, 11638, 6098, 9025, 11629, 6852, 14259, 6098, 2388, 653, 6278, 6278, 8479, 8479, 7406, 7406, 14487]","[5669.0, 5669.001, 5669.002, 5669.003, 5669.004, 5669.005, 5670.0, 5670.001, 5670.002, 5670.003, 5670.004, 5670.005, 5673.0, 5673.001, 5673.002, 5673.003, 5673.004, 5673.005, 5673.006, 5674.0, 5674.001, 5674.002, 5674.003, 5674.004, 5674.005, 5674.006, 6353.0]"
302,303,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9218, 9218, 14479, 9082, 3645, 3645, 24273, 8404, 9082, 30335, 16593, 12695, 9840, 32225, 32546, 32844, 31116, 6561, 1792]","[5501.0, 5501.001, 5668.0, 5668.001, 5668.002, 5668.003, 5668.004, 5668.005, 5668.006, 6376.0, 6376.001, 6376.002, 6376.003, 6376.004, 6376.005, 6376.006, 6376.007, 6376.008, 6376.009]"
303,304,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[16739, 8102, 8102, 5918, 5918, 13059, 4209, 4209, 19150, 22780, 6948, 6948, 28898, 29014]","[4444.0, 4596.0, 4596.001, 4596.002, 4596.003, 4753.0, 4753.001, 4753.002, 4783.0, 4874.0, 5221.0, 5221.001, 5589.0, 5589.001]"
304,305,"[5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[22575, 25341, 26441, 26287, 26323, 26704, 26501, 27420, 27875, 31719, 31983, 26622, 23115, 22735, 22382, 21417, 20647, 22178, 22490, 23299, 23475, 27109, 28794, 30052, 17834]","[4840.0, 5317.0, 5317.001, 5317.002, 5317.003, 5397.0, 5397.001, 5463.0, 5463.001, 5950.0, 5950.001, 6225.0, 6225.001, 6225.002, 6225.003, 6225.004, 6225.005, 6225.006, 6225.007, 6225.008, 6225.009, 6225.01, 6225.011, 6225.012, 6225.013]"
305,306,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[5779, 3127, 3127, 6045, 851, 6045, 14021, 14025, 18311, 28435, 31125]","[4708.0, 4708.001, 4708.002, 4744.0, 4744.001, 4744.002, 4789.0, 4789.001, 4791.0, 4791.001, 6141.0]"
306,307,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[30584, 20536, 1147, 8583, 8320, 8583, 5413, 5413, 8742, 8742, 8320]","[4401.0, 4855.0, 5078.0, 5188.0, 5188.001, 5188.002, 5188.003, 5188.004, 5188.005, 5188.006, 5188.007]"
307,308,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6284, 6284, 16903, 10527, 2725, 6526, 5820, 31598, 4159, 12134, 9989, 22010, 25945, 10923, 17251, 6682, 5659, 5806, 13343, 764, 16053, 20055, 13371, 11538, 12569, 8968, 1334, 6100, 6329, 7177, 3594, 14517, 13814, 699, 13061, 11981, 16271, 16941, 4079, 15176, 3594, 19701, 17161, 11400, 11279, 1540, 8478, 8478, 8664, 10520, 18763, 4384, 1504, 6318, 9484, 11952, 1671, 2751, 3182, 14246, 12046, 1842, 5013, 13612, 12564, 9194, 9351, 1494, 9275, 7123, 1880, 25703, 1908, 3070, 24408, 13193, 18506, 6926, 11594, 7668, 7096, 27649, 7668, 3081, 13585, 4186, 4186, 12822, 5724, 7310, 7310, 6358, 11939, 1287, 1380, 11206, 10110, 13924, 2152, 4091, 6421, 16070, 6548, 713, 13678, 6857, 14598, 7568, 6452, 7850, 6818, 5579, 9771, 14070, 15949, 19703, 1308, 3729, 11937, 13520, 17261, 20466, 2156, 13644, 1389, 24007, 16351, 8070, 10686, 4701, 11936, 6762, 8497, 6944, 9853, 7927, 8555, 10977, 15572, 8568, 3587, 2004, 15091, 1514, 5370, 9027, 7194, 7194, 29083, 16597, 1264, 8736, 14248, 12502, 3162, 3162, 1983, 1942, 1672, 31203, 28189, 21315, 7815, 7815, 6417, 27440, 8340, 10150, 12701, 27798, 8884, 8252, 7430, 7505, 12712, 7633, 7633, 7595, 13176, 8094, 5149, 5149, 3588, 935, 8184, 8184, 30191, 5539, 12025, 7553, 6376, 18734, 2203, 3882, 4066, 17232, 22669, 1350, 10447, 2947]","[6099.0, 6099.001, 6151.0, 6151.001, 6151.002, 6151.003, 6151.004, 6151.005, 6151.006, 6154.0, 6154.001, 6154.002, 6154.003, 6161.0, 6162.0, 6162.001, 6162.002, 6162.003, 6162.004, 6162.005, 6162.006, 6162.007, 6162.008, 6163.0, 6163.001, 6163.002, 6163.003, 6164.0, 6164.001, 6164.002, 6164.003, 6164.004, 6164.005, 6164.006, 6164.007, 6164.008, 6164.009, 6164.01, 6164.011, 6164.012, 6164.013, 6164.014, 6164.015, 6164.016, 6164.017, 6164.018, 6164.019, 6164.02, 6164.021, 6164.022, 6170.0, 6170.001, 6171.0, 6171.001, 6172.0, 6172.001, 6172.002, 6172.003, 6172.004, 6172.005, 6172.006, 6172.007, 6172.008, 6173.0, 6173.001, 6173.002, 6174.0, 6175.0, 6175.001, 6175.002, 6175.003, 6175.004, 6176.0, 6176.001, 6176.002, 6176.003, 6176.004, 6176.005, 6176.006, 6177.0, 6177.001, 6177.002, 6177.003, 6178.0, 6178.001, 6178.002, 6178.003, 6178.004, 6182.0, 6182.001, 6182.002, 6182.003, 6182.004, 6182.005, 6187.0, 6187.001, 6187.002, 6187.003, 6187.004, 6187.005, 6187.006, 6187.007, 6189.0, 6189.001, 6190.0, 6190.001, 6190.002, 6190.003, 6190.004, 6191.0, 6191.001, 6191.002, 6193.0, 6193.001, 6197.0, 6197.001, 6197.002, 6208.0, 6208.001, 6208.002, 6215.0, 6216.0, 6216.001, 6216.002, 6216.003, 6222.0, 6222.001, 6222.002, 6222.003, 6222.004, 6222.005, 6222.006, 6223.0, 6223.001, 6225.0, 6225.001, 6225.002, 6225.003, 6225.004, 6225.005, 6227.0, 6227.001, 6227.002, 6227.003, 6227.004, 6227.005, 6227.006, 6227.007, 6228.0, 6228.001, 6229.0, 6229.001, 6236.0, 6236.001, 6237.0, 6237.001, 6237.002, 6237.003, 6237.004, 6237.005, 6237.006, 6237.007, 6237.008, 6237.009, 6237.01, 6237.011, 6237.012, 6237.013, 6237.014, 6241.0, 6241.001, 6241.002, 6242.0, 6242.001, 6242.002, 6244.0, 6244.001, 6244.002, 6244.003, 6245.0, 6245.001, 6245.002, 6245.003, 6245.004, 6245.005, 6245.006, 6246.0, 6247.0, 6247.001, 6247.002, 6250.0, 6250.001, 6256.0, 6256.001, 6257.0, 6257.001, 6260.0, 6262.0, 6262.001, 6267.0]"
308,309,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18112, 19596, 19597, 18945, 17105, 18791, 18753, 27075, 4944, 4944, 12421, 16370, 16527, 20258, 17385, 21639, 21755, 25420, 25280, 23171, 17482, 23099, 22116, 20830, 17878, 17596, 26590, 26257, 23542, 25602]","[5476.0, 5476.001, 5476.002, 5476.003, 5476.004, 5476.005, 5476.006, 5476.007, 5476.008, 5476.009, 5476.01, 5476.011, 5476.012, 5476.013, 5476.014, 5476.015, 5476.016, 5476.017, 5476.018, 5476.019, 5476.02, 5476.021, 5476.022, 5476.023, 5476.024, 5476.025, 5476.026, 5476.027, 5476.028, 5477.0]"
309,310,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[26695, 18936, 18741, 16745, 18277, 9761, 20581, 20709, 20480, 18454, 20733, 20526, 20562, 21421, 22719, 22718, 22387, 23605, 28424, 28425, 28075, 28076, 28426, 26641, 26145, 29057, 29058, 26590, 29344, 27632, 27655]","[4070.0, 4480.0, 4550.0, 4648.0, 4648.001, 4648.002, 4675.0, 4676.0, 4701.0, 4715.0, 4773.0, 4809.0, 4851.0, 4913.0, 5053.0, 5053.001, 5053.002, 5053.003, 5520.0, 5520.001, 5520.002, 5520.003, 5520.004, 5603.0, 5603.001, 5603.002, 5603.003, 5603.004, 5681.0, 5733.0, 5817.0]"
310,311,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1287, 1777, 7669, 8335, 10548, 4242, 8086, 7548, 7669, 7051, 3850, 4879, 6979, 15305, 6914, 8156, 8156, 23696, 16598, 8818, 3018, 3080, 20354, 24118, 16073, 13717, 11944, 6263, 3327, 13704, 13038, 10235, 7083, 7069, 5886, 4314, 4055, 4055, 8142, 3431]","[5519.0, 5519.001, 5519.002, 5519.003, 5519.004, 5519.005, 5519.006, 5519.007, 5519.008, 5519.009, 5519.01, 5519.011, 5519.012, 5519.013, 5519.014, 5726.0, 5726.001, 5726.002, 5766.0, 5766.001, 5766.002, 5766.003, 6214.0, 6214.001, 6214.002, 6214.003, 6214.004, 6214.005, 6214.006, 6214.007, 6214.008, 6214.009, 6214.01, 6214.011, 6214.012, 6214.013, 6214.014, 6214.015, 6214.016, 6214.017]"
311,312,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16003, 13220, 22326, 7820, 7820, 18625, 17007, 5277, 5277, 8504, 19466]","[4745.0, 4804.0, 4876.0, 4876.001, 4876.002, 4876.003, 4919.0, 4919.001, 4919.002, 5116.0, 5116.001]"
312,313,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0]","[8047, 24792, 24859, 24862, 23650, 18898, 30895, 31476, 18897, 7675, 23913, 20776]","[5648.0, 5648.001, 5898.0, 5898.001, 5898.002, 5898.003, 6026.0, 6161.0, 6161.001, 6161.002, 6607.0, 6607.001]"
313,314,"[1.0, 1.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 1.0, 1.0]","[25680, 18776, 632, 24127, 16462, 15889, 4920, 4861, 4847, 3506, 3506, 3407, 3407, 2954, 953, 5821]","[5374.0, 5374.001, 5374.002, 5374.003, 5374.004, 5374.005, 5374.006, 5374.007, 5374.008, 5374.009, 5374.01, 5374.011, 5374.012, 5374.013, 5374.014, 5374.015]"
