reviewerID,overall,asin,unixReviewTime
755,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[14611, 18639, 28770, 25551, 26102, 22914, 24672, 8921, 23093, 24546, 23237, 24527, 24792, 19373, 26247, 29253, 19460, 18305, 18459, 26263, 17270, 18521, 25138, 26037, 19414, 19459, 19893, 20411, 20777, 16691, 27033, 30298, 29914, 29256, 35, 29244, 29133, 28877, 20938, 22910, 22655, 21099, 26100, 31225, 29128]","[16640.0, 16640.0, 16640.0, 16640.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16672.0, 16868.0, 17223.0]"
756,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22445, 23657, 23574, 23571, 23676, 24720, 30636, 30170, 30593, 32143, 32453, 32172, 32391]","[16020.0, 16020.0, 16020.0, 16513.0, 16513.0, 16513.0, 16703.0, 16703.0, 16818.0, 16924.0, 16924.0, 16924.0, 16924.0]"
757,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[22041, 23835, 26843, 28663, 28989, 29143, 27409, 29468, 26832, 29717, 26295, 26331, 31989, 31062, 13478, 32853, 31141]","[16543.0, 16543.0, 16543.0, 16543.0, 16543.0, 16543.0, 16558.0, 16566.0, 16585.0, 16613.0, 16629.0, 16688.0, 16862.0, 16920.0, 16964.0, 17043.0, 17113.0]"
758,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[8624, 8624, 8295, 8295, 3801, 2793, 20608, 19483, 9043, 8963, 3282, 3801, 3282, 13410]","[15624.0, 15624.0, 15656.0, 15656.0, 16321.0, 16321.0, 16321.0, 16321.0, 16321.0, 16321.0, 16321.0, 16321.0, 16321.0, 17387.0]"
759,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0]","[14997, 9501, 24011, 24059, 24026, 19357, 16301, 9500, 8653, 9710]","[17289.0, 17289.0, 17289.0, 17289.0, 17289.0, 17289.0, 17289.0, 17289.0, 17289.0, 17321.0]"
760,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[29856, 31324, 31505, 28051, 28056, 25665, 25666, 25664, 25662, 31145]","[16855.0, 16855.0, 16855.0, 16898.0, 16898.0, 16906.0, 16906.0, 16906.0, 16906.0, 16906.0]"
761,"[5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 2.0, 1.0, 2.0]","[31981, 21970, 22460, 7144, 28908, 29197, 18493, 27117, 24402, 25455, 31495]","[15966.0, 16146.0, 16146.0, 16350.0, 17000.0, 17189.0, 17189.0, 17189.0, 17189.0, 17189.0, 17189.0]"
762,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3158, 3158, 740, 7690, 4444, 13213, 12716, 16692, 7353, 2724, 7240, 7240, 7868, 7192, 13377, 7192, 12147, 17824, 7950, 4983, 4983, 7950, 17176, 2757, 17822, 6908, 8486, 8486, 9609, 6908, 10406, 9609, 19027, 8205, 26857, 26022, 26037, 31570]","[14289.0, 14289.0, 14289.0, 14289.0, 14632.0, 14632.0, 14632.0, 14983.0, 15301.0, 15301.0, 15301.0, 15301.0, 15301.0, 15301.0, 15301.0, 15301.0, 15301.0, 15323.0, 15323.0, 15323.0, 15323.0, 15323.0, 15586.0, 15800.0, 15841.0, 16196.0, 16196.0, 16196.0, 16196.0, 16196.0, 16196.0, 16196.0, 16324.0, 16514.0, 16514.0, 16514.0, 16514.0, 16888.0]"
763,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[8262, 8262, 26561, 16051, 24862, 115, 16155, 31831, 12856, 19010, 3158, 3151, 10920, 3090, 29753, 5608, 3633, 13689]","[15915.0, 15915.0, 16324.0, 16433.0, 16475.0, 16592.0, 16705.0, 16929.0, 17081.0, 17142.0, 17202.0, 17241.0, 17245.0, 17378.0, 17455.0, 17456.0, 17499.0, 17572.0]"
764,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7045, 7045, 11098, 13712, 7516, 5869, 721, 12048, 15123, 21955, 9262, 2583, 3586, 8587, 8587, 10072, 10072, 10837, 11937, 8336, 7816, 7816, 13183, 4253, 5618, 7370]","[15865.0, 15865.0, 15865.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16124.0, 16324.0, 16324.0, 16324.0, 16486.0, 16486.0, 16486.0, 17069.0]"
765,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3566, 3483, 3483, 8988, 8980, 8519, 18293, 22215, 21562, 8268, 4160, 3329, 15192, 7272, 10651, 15191, 7272, 26483, 7568, 20406, 6643, 6643, 8582, 14767, 7593, 15898, 15091, 4970, 4970, 26049, 3818, 14790, 2758, 13038, 7345, 7902, 21567, 9637, 9637, 8434, 22214, 18294, 8170, 14023, 5159, 5159, 28534, 4384, 29019, 25945, 1750, 8209, 8435]","[16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16324.0, 16345.0, 16345.0, 16353.0, 16353.0, 16353.0, 16362.0, 16362.0, 16362.0, 16370.0, 16370.0, 16370.0, 16370.0, 16378.0, 16394.0, 16417.0, 16489.0, 16518.0, 16532.0, 16596.0, 16730.0, 16730.0, 16737.0, 16737.0, 16835.0, 16889.0, 16917.0, 17137.0, 17137.0, 17147.0, 17159.0, 17159.0, 17309.0, 17416.0, 17441.0, 17464.0]"
766,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0]","[26037, 26855, 27925, 28983, 30968, 31004, 31361, 26678, 30341, 29132]","[16200.0, 16325.0, 16788.0, 16788.0, 16788.0, 16788.0, 16788.0, 16788.0, 16939.0, 16967.0]"
767,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4948, 4948, 6964, 14389, 26113, 20753, 22932, 24975, 25229, 25807, 20038, 25925, 28488, 28489, 27162, 26903, 26313, 15776]","[16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0, 16810.0]"
768,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20166, 20753, 23220, 23222, 23221, 23895, 24343, 26268, 26330, 18433, 13826, 13872]","[16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0, 16325.0]"
769,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2482, 13214, 26857, 6634, 6885, 2548, 23237, 14750, 2261, 2380, 2382, 2454, 2526, 2701, 3457, 3457, 3765, 6897, 8918, 8918, 15868, 1240, 3946, 7411, 7398, 7577, 9599, 9599, 10063, 10980, 21498, 20459, 3946, 4526, 4526, 28190, 28191]","[16299.0, 16299.0, 16392.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16499.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16502.0, 16925.0, 16925.0]"
770,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2676, 16620, 17529, 24362, 26255, 27762, 28375, 3288, 22206, 3288, 2834, 22700, 24280, 9916, 21307, 20667, 20195, 19195, 18096, 16619, 15182, 13540, 10385, 24943, 26349, 27322, 24777, 22597, 24792, 21561, 19271, 24914, 24916, 22686, 9027, 4539, 4538, 9027, 23215, 23913, 24071, 24913, 24660, 24707, 23741, 27209, 25322, 29250, 29228, 29033, 19103, 21693, 25391, 21696, 21695, 28904]","[16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16505.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16506.0, 16523.0, 16523.0, 16523.0, 16523.0, 16581.0, 16586.0, 16586.0, 16586.0, 16586.0, 16586.0, 16586.0, 16586.0]"
771,"[4.0, 3.0, 2.0, 2.0, 3.0, 4.0, 2.0, 5.0, 3.0, 3.0]","[19352, 18850, 20346, 23437, 25026, 20418, 18241, 30046, 30027, 30436]","[13486.0, 15371.0, 15516.0, 16264.0, 16487.0, 16487.0, 16635.0, 16676.0, 16677.0, 17454.0]"
772,"[4.0, 4.0, 3.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[2434, 21098, 20246, 24494, 25236, 17976, 29509, 28677, 17054, 28983, 29005]","[15649.0, 15661.0, 15661.0, 16080.0, 16239.0, 16255.0, 16527.0, 16602.0, 16639.0, 16722.0, 16729.0]"
773,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5642, 5642, 31825, 5789, 13827, 10000, 11647, 11837, 13176, 15172, 16802, 22017, 11885, 11104, 11036, 1549, 9641, 9007, 8977, 6417, 6417, 7751, 7751, 8279, 8279, 12577, 10377, 1981, 23112, 13182]","[16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16484.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0, 16490.0]"
774,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[13526, 11602, 10289, 10289, 17913, 2613, 5782, 5782, 5781, 7037, 7037, 10971, 24862, 11955, 8779, 13176, 2095, 31685, 4094]","[15731.0, 15731.0, 16019.0, 16019.0, 16019.0, 16344.0, 16352.0, 16352.0, 16352.0, 16363.0, 16363.0, 16363.0, 16678.0, 16686.0, 16734.0, 16772.0, 16888.0, 16956.0, 17172.0]"
775,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[8569, 18346, 8759, 8759, 13571, 13370, 21611, 12657, 25073, 23402]","[15691.0, 15695.0, 15743.0, 15743.0, 15758.0, 15758.0, 15758.0, 15904.0, 17706.0, 17706.0]"
776,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10390, 13360, 29733, 1605, 3422, 17105, 1211, 24377, 14269, 12018, 4892, 3423, 12039, 5188, 6690, 7819, 12048, 12013, 14692, 3493, 4906, 5083, 3503, 5187, 3461, 2112]","[17015.0, 17015.0, 17015.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17091.0, 17150.0]"
777,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7377, 13591, 9803, 16636, 25816, 1838, 8476, 1470, 2144, 11807, 11016, 4902, 4902, 13641, 11147, 12048]","[15763.0, 15845.0, 16023.0, 16483.0, 16483.0, 16496.0, 16496.0, 16515.0, 16515.0, 16515.0, 16515.0, 16515.0, 16515.0, 16515.0, 16567.0, 17514.0]"
778,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[19660, 20777, 28095, 29269, 31863, 32828, 18731, 18136, 15975, 23730, 15946, 10812, 18488, 18524, 24546, 4430, 32836, 25683, 21486, 21579, 29344]","[17345.0, 17345.0, 17345.0, 17345.0, 17345.0, 17345.0, 17345.0, 17345.0, 17345.0, 17412.0, 17412.0, 17416.0, 17416.0, 17416.0, 17521.0, 17521.0, 17521.0, 17602.0, 17603.0, 17603.0, 17603.0]"
779,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[18709, 32076, 2663, 15136, 11634, 3407, 10415, 3407, 5222, 5222, 15934, 9347, 13424, 17406, 5457, 11392, 14947, 12877, 3317, 3317, 27820]","[15707.0, 16084.0, 16214.0, 16214.0, 16214.0, 16231.0, 16231.0, 16231.0, 16231.0, 16231.0, 16231.0, 16258.0, 16289.0, 16327.0, 16339.0, 16339.0, 16339.0, 16339.0, 16361.0, 16361.0, 16379.0]"
780,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[6996, 6996, 16913, 28280, 13815, 17436, 28280, 11296, 25525, 29187]","[14922.0, 14922.0, 15806.0, 16319.0, 16319.0, 16319.0, 16319.0, 16443.0, 16589.0, 16589.0]"
781,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[19420, 16197, 21396, 18784, 17986, 15289, 14612, 16225, 16030, 11618, 12421, 13983, 14692, 14851, 15770, 14539, 14520, 15094, 11534, 15217, 5473, 9586, 19095, 9586, 19166, 3038, 18945, 3038, 21416, 17178, 21637, 21461, 16496, 19062, 11814]","[15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 15668.0, 16047.0, 16047.0, 16047.0, 16047.0, 16047.0, 16047.0, 16047.0]"
782,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10773, 7396, 7396, 7807, 7807, 7401, 5862, 5862, 8043, 8043]","[16154.0, 16154.0, 16154.0, 16195.0, 16195.0, 16272.0, 16272.0, 16272.0, 16272.0, 16272.0]"
783,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[23988, 12479, 2622, 2618, 2478, 1320, 13214, 18323, 2542, 13293]","[16666.0, 16666.0, 16666.0, 16666.0, 16676.0, 16676.0, 16676.0, 16676.0, 16676.0, 16676.0]"
784,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15260, 15702, 15810, 24642, 15321, 23199, 239, 225, 221, 26567, 30751]","[16317.0, 16317.0, 16317.0, 16317.0, 16317.0, 16418.0, 16435.0, 16435.0, 16435.0, 16764.0, 16811.0]"
785,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[10985, 3415, 3415, 12275, 5088, 7158, 8834, 9881, 2445, 15173, 3520, 12357]","[16993.0, 17137.0, 17137.0, 17137.0, 17241.0, 17241.0, 17241.0, 17241.0, 17241.0, 17241.0, 17241.0, 17241.0]"
786,"[5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0]","[12844, 23646, 23218, 22765, 20742, 28039, 19304, 9708, 9708, 7856, 7856, 7736, 7736, 17470, 17795, 15182, 24777, 28958]","[16208.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16220.0, 16224.0, 16224.0, 16641.0]"
787,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[24862, 24280, 7904, 8729, 2462, 7118, 7904, 2531, 8729, 7118, 2416, 20936, 21177, 4539, 4539, 7668, 7668, 1110, 27649, 5599]","[16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16192.0, 16196.0, 16196.0, 16196.0, 16234.0, 16234.0, 16242.0, 16242.0, 16242.0, 16242.0, 16246.0]"
788,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0]","[6337, 6337, 20438, 20240, 20970, 20636, 21753, 19847, 22201, 20699]","[15626.0, 15626.0, 15649.0, 15656.0, 15656.0, 15657.0, 15683.0, 15708.0, 15727.0, 15753.0]"
789,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0]","[27858, 2564, 27659, 28482, 10940, 21931, 30620, 29812, 26748, 32205, 11783, 31038, 29963]","[15836.0, 16271.0, 16406.0, 16558.0, 16670.0, 16785.0, 16786.0, 16794.0, 16842.0, 17013.0, 17069.0, 17097.0, 17723.0]"
790,"[4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[24280, 7600, 7600, 31198, 32828, 29914, 25123, 26157, 3415, 3415, 26760]","[16486.0, 16537.0, 16537.0, 16835.0, 17077.0, 17077.0, 17166.0, 17166.0, 17175.0, 17175.0, 17443.0]"
791,"[4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[6718, 6718, 21936, 14193, 18138, 16013, 2495, 22819, 22411, 12063, 11217]","[15435.0, 15435.0, 16453.0, 16453.0, 16455.0, 16457.0, 16485.0, 16628.0, 16744.0, 16744.0, 16757.0]"
792,"[5.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[10785, 9881, 7118, 4476, 4476, 7700, 9027, 7118, 9881, 9027]","[16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0]"
793,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20790, 10467, 21610, 13072, 8504, 9987, 3644, 3644, 6178, 4978, 3789, 4978, 18655, 20081, 23237, 3789, 31911]","[15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 15937.0, 16077.0, 16077.0, 16077.0, 16316.0, 16316.0, 16316.0, 16316.0, 16316.0, 16316.0, 16316.0, 17077.0]"
794,"[5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13626, 21396, 19002, 20278, 22655, 6045, 24457, 6045, 9083, 9083, 14407, 23638]","[15707.0, 15707.0, 15822.0, 15886.0, 15926.0, 16073.0, 16073.0, 16073.0, 16118.0, 16118.0, 16486.0, 16971.0]"
795,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[13698, 13931, 3347, 3347, 22808, 13480, 6680, 13925, 13926, 2448, 1505]","[15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0, 15718.0]"
796,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23701, 20452, 20753, 8782, 8782, 14019, 1408, 29461, 6098, 6098, 6157, 19966]","[16115.0, 16240.0, 16303.0, 16356.0, 16356.0, 16394.0, 16576.0, 16827.0, 16874.0, 16874.0, 16910.0, 16910.0]"
797,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21050, 24102, 24351, 27473, 27138, 25929, 29532, 32373, 32274, 18641]","[15753.0, 15753.0, 16104.0, 16456.0, 16456.0, 16456.0, 16636.0, 16999.0, 17141.0, 17540.0]"
798,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27415, 6766, 15968, 3331, 29974, 11763, 8222, 1191, 8048, 31181, 5090, 11573, 2851, 17342, 18173, 31306, 13501, 28020, 30948, 1200]","[16518.0, 16549.0, 17022.0, 17022.0, 17085.0, 17085.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17116.0, 17505.0]"
799,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17834, 27672, 30104, 30140, 27109, 28219, 28469, 27875, 21421, 30708, 27424, 23858, 25307, 29037, 29332, 20703, 30302, 32012, 26727, 31952, 31729, 31828, 30052, 30830, 24241, 32244, 22178, 29590, 23926, 29748, 29891, 25783, 23115, 31719]","[16770.0, 16770.0, 16784.0, 16784.0, 16784.0, 16784.0, 16784.0, 16788.0, 16789.0, 16793.0, 16795.0, 16825.0, 16905.0, 16905.0, 16905.0, 16923.0, 16923.0, 16923.0, 16931.0, 16931.0, 16931.0, 16944.0, 16975.0, 16975.0, 17076.0, 17083.0, 17106.0, 17106.0, 17108.0, 17133.0, 17166.0, 17170.0, 17219.0, 17246.0]"
800,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[21320, 21444, 16737, 3277, 21230, 17227, 16700, 13773, 12789, 13881, 11228, 25123]","[15698.0, 15698.0, 15698.0, 15768.0, 15768.0, 15768.0, 15768.0, 15768.0, 15768.0, 15768.0, 15768.0, 16185.0]"
801,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23983, 22655, 23164, 16163, 24434, 11824, 27310, 3959, 3959, 18166, 6807, 6807, 14115, 13049, 31419, 32229]","[16111.0, 16122.0, 16122.0, 16125.0, 16138.0, 16629.0, 16629.0, 16675.0, 16675.0, 16680.0, 16695.0, 16695.0, 16697.0, 16730.0, 16952.0, 17166.0]"
802,"[5.0, 4.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[15975, 15980, 16691, 17823, 19882, 15978, 15973, 10699, 5032, 5032, 5808, 5808, 20101, 19194, 21245, 2533, 2040, 16280]","[15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0, 15712.0]"
