asin,overall,reviewerID,unixReviewTime
4999,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4811, 4811, 2512, 2512, 5944, 5944, 1007, 1007, 706, 706, 2319, 2319, 4530, 4530, 4254, 4254, 6041, 6041, 6284, 6284, 1722, 1722, 2111, 2111, 4889, 4889, 690, 690, 1934, 1934, 1135, 1135, 3127, 3127, 3071, 3581, 5122]","[15585.0, 15585.0, 15746.0, 15746.0, 15754.0, 15754.0, 15761.0, 15761.0, 15784.0, 15784.0, 15850.0, 15850.0, 16262.0, 16262.0, 16278.0, 16278.0, 16455.0, 16455.0, 16527.0, 16527.0, 16560.0, 16560.0, 16611.0, 16611.0, 16653.0, 16653.0, 16675.0, 16675.0, 16817.0, 16817.0, 16853.0, 16853.0, 17087.0, 17087.0, 17210.0, 17658.0, 17659.0]"
5000,"[4.0, 5.0, 5.0]","[338, 4407, 5122]","[16251.0, 16645.0, 17659.0]"
5001,"[4.0, 5.0, 5.0, 5.0, 5.0]","[3290, 1252, 4744, 2340, 3498]","[16068.0, 16142.0, 16593.0, 16766.0, 16851.0]"
5002,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[2319, 2319, 4925, 5757, 4407, 7002, 5350]","[15850.0, 15850.0, 16420.0, 16606.0, 16645.0, 16710.0, 17433.0]"
5003,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4484, 4484, 3085, 3085, 1768, 1768, 1884, 1884, 122, 122, 1262, 6856, 4289, 6167, 3655]","[15695.0, 15695.0, 15786.0, 15786.0, 16095.0, 16095.0, 16338.0, 16338.0, 16490.0, 16490.0, 16605.0, 16625.0, 16736.0, 17037.0, 17471.0]"
5004,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4666, 4666, 4250, 4250, 903, 903, 1718, 6486, 1841, 6661, 5512]","[15768.0, 15768.0, 15865.0, 15865.0, 15898.0, 15898.0, 16419.0, 16488.0, 16865.0, 16924.0, 17301.0]"
5005,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[2024, 2024, 6296, 6296, 5270, 5270, 3762, 3762, 6158, 6158, 1768, 1768, 2662, 2662, 6167, 6152, 3655]","[15900.0, 15900.0, 15992.0, 15992.0, 16020.0, 16020.0, 16041.0, 16041.0, 16052.0, 16052.0, 16095.0, 16095.0, 16137.0, 16137.0, 17038.0, 17430.0, 17471.0]"
5006,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[442, 442, 2943, 2943, 2481, 2481, 5274, 5274, 5064, 3944]","[14013.0, 14013.0, 15537.0, 15537.0, 15806.0, 15806.0, 16228.0, 16228.0, 16538.0, 16905.0]"
5007,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[1151, 1151, 3757, 3757, 6726, 6726, 399, 399, 932, 932, 355, 355, 5165, 5165, 7146, 7146, 6305, 6305, 7197, 7197, 6289, 6289, 4390, 4390, 5381, 5381, 887, 887, 573, 573, 5097, 5097, 3088, 3088, 1537, 1537, 4750, 4750, 2110, 1688, 3212, 3675, 3655, 6001, 1426]","[15750.0, 15750.0, 15874.0, 15874.0, 16092.0, 16092.0, 16221.0, 16221.0, 16238.0, 16238.0, 16286.0, 16286.0, 16319.0, 16319.0, 16346.0, 16346.0, 16366.0, 16366.0, 16375.0, 16375.0, 16416.0, 16416.0, 16651.0, 16651.0, 16696.0, 16696.0, 16731.0, 16731.0, 16895.0, 16895.0, 16947.0, 16947.0, 17101.0, 17101.0, 17200.0, 17200.0, 17249.0, 17249.0, 17289.0, 17317.0, 17350.0, 17394.0, 17445.0, 17500.0, 17621.0]"
5008,[4.0],[5664],[15955.0]
5009,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[7015, 7015, 250, 250, 4755, 4755, 4484, 4484, 2522, 2522, 5972, 5972, 7419, 7419, 864, 864, 5354, 5354, 6971, 6971, 2347, 2347, 2347, 2347, 1112, 1112, 6538, 6538, 4874, 4874, 5303, 5303, 227, 227, 6582, 6582, 6749, 6749, 4084, 4084, 1270, 1270, 6392, 6392, 3872, 3872, 6210, 6210, 7087, 7087, 526, 526, 4544, 4544, 5262, 5262, 726, 726, 2645, 2645, 5683, 5683, 5655, 5987, 819, 372, 6153]","[15557.0, 15557.0, 15651.0, 15651.0, 15675.0, 15675.0, 15695.0, 15695.0, 15726.0, 15726.0, 15739.0, 15739.0, 15762.0, 15762.0, 15977.0, 15977.0, 16054.0, 16054.0, 16114.0, 16114.0, 16283.0, 16283.0, 16283.0, 16283.0, 16321.0, 16321.0, 16327.0, 16327.0, 16334.0, 16334.0, 16344.0, 16344.0, 16349.0, 16349.0, 16358.0, 16358.0, 16371.0, 16371.0, 16417.0, 16417.0, 16437.0, 16437.0, 16460.0, 16460.0, 16540.0, 16540.0, 16625.0, 16625.0, 16677.0, 16677.0, 16732.0, 16732.0, 16806.0, 16806.0, 16835.0, 16835.0, 16846.0, 16846.0, 16879.0, 16879.0, 16927.0, 16927.0, 17009.0, 17069.0, 17094.0, 17150.0, 17537.0]"
5010,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7103, 7103, 2782, 2782, 5982, 5982, 6150, 6150, 3798, 3798, 3485, 3485, 7453, 7453, 3498, 7218]","[16130.0, 16130.0, 16271.0, 16271.0, 16371.0, 16371.0, 16378.0, 16378.0, 16478.0, 16478.0, 16703.0, 16703.0, 16752.0, 16752.0, 16851.0, 17340.0]"
5011,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[7314, 7314, 3618, 3618, 4319, 4319, 6069, 6069, 2403, 2403, 1323, 1323, 3631, 3631, 6284, 6284, 3538, 2897, 434, 2486, 5122]","[15684.0, 15684.0, 15731.0, 15731.0, 15940.0, 15940.0, 16136.0, 16136.0, 16347.0, 16347.0, 16427.0, 16427.0, 16464.0, 16464.0, 16527.0, 16527.0, 16773.0, 16845.0, 17152.0, 17358.0, 17548.0]"
5012,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5162, 5162, 1166, 1166, 2311, 7013]","[15761.0, 15761.0, 15844.0, 15844.0, 16591.0, 16928.0]"
5013,"[5.0, 5.0]","[2534, 308]","[16965.0, 17128.0]"
5014,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5561, 5561, 6826, 6826, 1014, 1014, 1828, 1828, 720, 720, 5009, 5009, 5288, 5288, 2193, 2193, 4847, 4847, 6003, 6003, 4256, 4256, 2294, 2294, 1700, 1700, 3486, 3486, 5277, 5277, 5971, 5971, 3557, 3557, 6256, 6256, 508, 508, 4947, 4947, 2784, 2784, 4084, 4084, 3073, 3073, 3826, 3826, 4828, 4828, 2107, 2107, 1358, 1358, 3301, 3301, 4561, 4561, 40, 40, 5032, 5032, 1135, 1135, 1790, 1790, 5547, 5547, 653, 653, 5395, 5395, 1811, 1811, 3848, 3848, 2211, 7218, 3612, 2154, 6396]","[15531.0, 15531.0, 15678.0, 15678.0, 15700.0, 15700.0, 15734.0, 15734.0, 15776.0, 15776.0, 15885.0, 15885.0, 16014.0, 16014.0, 16015.0, 16015.0, 16099.0, 16099.0, 16185.0, 16185.0, 16284.0, 16284.0, 16308.0, 16308.0, 16310.0, 16310.0, 16311.0, 16311.0, 16335.0, 16335.0, 16343.0, 16343.0, 16365.0, 16365.0, 16376.0, 16376.0, 16385.0, 16385.0, 16387.0, 16387.0, 16406.0, 16406.0, 16417.0, 16417.0, 16457.0, 16457.0, 16540.0, 16540.0, 16560.0, 16560.0, 16607.0, 16607.0, 16609.0, 16609.0, 16621.0, 16621.0, 16656.0, 16656.0, 16677.0, 16677.0, 16805.0, 16805.0, 16853.0, 16853.0, 16925.0, 16925.0, 16945.0, 16945.0, 16962.0, 16962.0, 17000.0, 17000.0, 17167.0, 17167.0, 17208.0, 17208.0, 17285.0, 17316.0, 17406.0, 17461.0, 17633.0]"
5015,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2005, 2005, 2266, 2266, 4681, 3319, 608, 5610, 6940]","[15589.0, 15589.0, 15728.0, 15728.0, 16533.0, 16710.0, 16762.0, 17194.0, 17587.0]"
5016,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4642, 4642, 3983, 3983, 5652, 5652, 845, 845, 5465, 5465, 4681, 4681, 2606, 2606, 7357, 7357, 5195, 5195, 3300, 3300, 3374, 3374, 3155, 3155, 1420, 1420, 704, 187, 267]","[14965.0, 14965.0, 15589.0, 15589.0, 15776.0, 15776.0, 15798.0, 15798.0, 16065.0, 16065.0, 16074.0, 16074.0, 16156.0, 16156.0, 16258.0, 16258.0, 16368.0, 16368.0, 16427.0, 16427.0, 16495.0, 16495.0, 16547.0, 16547.0, 16566.0, 16566.0, 16737.0, 16749.0, 17666.0]"
5017,"[5.0, 5.0, 4.0, 5.0]","[4570, 4570, 4681, 4297]","[14866.0, 14866.0, 16074.0, 16841.0]"
5018,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[998, 998, 7057, 7057, 3286, 3286, 4402, 4402, 341, 341, 5398, 5398, 2672, 2672, 1412, 1412, 2285, 1404, 5729, 1291, 2332]","[15743.0, 15743.0, 15999.0, 15999.0, 16142.0, 16142.0, 16215.0, 16215.0, 16266.0, 16266.0, 16301.0, 16301.0, 16352.0, 16352.0, 16504.0, 16504.0, 16864.0, 17133.0, 17146.0, 17183.0, 17416.0]"
5019,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7103, 7103, 252, 252, 5431, 5431, 33, 33, 3735, 3735, 6179, 6179, 3485, 3485, 1107, 4466, 2650, 7218]","[16130.0, 16130.0, 16292.0, 16292.0, 16554.0, 16554.0, 16624.0, 16624.0, 16657.0, 16657.0, 16702.0, 16702.0, 16703.0, 16703.0, 16762.0, 16884.0, 16904.0, 17340.0]"
5020,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[5147, 5147, 4570, 4570, 2034, 2034, 6339, 6339, 4647, 4647, 346, 4319, 4680, 2193, 3474, 5248, 6144]","[15004.0, 15004.0, 16123.0, 16123.0, 16252.0, 16252.0, 16423.0, 16423.0, 16448.0, 16448.0, 16560.0, 16644.0, 16953.0, 17084.0, 17097.0, 17129.0, 17288.0]"
5021,"[5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2898, 2898, 6953, 6953, 3645, 3645, 1674, 1674, 3805, 3805, 1195, 6593, 4957, 2675, 2388, 6739]","[15741.0, 15741.0, 15755.0, 15755.0, 16089.0, 16089.0, 16158.0, 16158.0, 16290.0, 16290.0, 16334.0, 16353.0, 16717.0, 16978.0, 17207.0, 17544.0]"
5022,"[5.0, 5.0, 5.0]","[5843, 1329, 7218]","[16221.0, 16613.0, 17342.0]"
5023,[5.0],[4975],[16103.0]
5024,"[5.0, 5.0]","[152, 3642]","[15593.0, 15702.0]"
5025,"[5.0, 5.0, 5.0]","[4853, 2052, 7218]","[16520.0, 17169.0, 17312.0]"
5026,"[5.0, 5.0, 5.0]","[2631, 6888, 4708]","[16257.0, 16293.0, 17022.0]"
5027,"[4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[4362, 4362, 1537, 1537, 4488, 4488, 2449, 2449, 1195, 1195, 7232, 5512]","[15512.0, 15512.0, 15719.0, 15719.0, 15759.0, 15759.0, 15792.0, 15792.0, 16334.0, 16334.0, 17195.0, 17201.0]"
5028,"[4.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[6258, 6447, 5034, 3548, 2758, 2604]","[15204.0, 15722.0, 16013.0, 16055.0, 16484.0, 16723.0]"
5029,"[5.0, 5.0]","[2322, 3919]","[16665.0, 16828.0]"
5030,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[605, 605, 492, 492, 4951, 4951, 4904, 4904, 5495, 5495, 367, 367, 5387, 5387, 2046, 2046, 1019, 1019, 3684, 3684, 938, 938, 7412, 7412, 2192, 2192, 1947, 1947, 5315, 5315, 2539, 2539, 7278, 7278, 2744, 380, 1279, 1658, 5942]","[15458.0, 15458.0, 15743.0, 15743.0, 16044.0, 16044.0, 16329.0, 16329.0, 16353.0, 16353.0, 16378.0, 16378.0, 16400.0, 16400.0, 16602.0, 16602.0, 16652.0, 16652.0, 16664.0, 16664.0, 16703.0, 16703.0, 16853.0, 16853.0, 16889.0, 16889.0, 16997.0, 16997.0, 17062.0, 17062.0, 17080.0, 17080.0, 17316.0, 17316.0, 17366.0, 17405.0, 17450.0, 17583.0, 17652.0]"
5031,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[5206, 5206, 7254, 7254, 3427, 3427, 561, 561, 7057, 7057, 2795, 2795, 6447, 6447, 4136, 4136, 2262, 2262, 6284, 6284, 1262, 1262, 6912, 6912, 4637, 4637, 1229, 1229, 4920, 4920, 4297, 4297, 2261, 3168, 1537, 2408]","[15684.0, 15684.0, 15694.0, 15694.0, 15755.0, 15755.0, 15817.0, 15817.0, 16032.0, 16032.0, 16274.0, 16274.0, 16336.0, 16336.0, 16389.0, 16389.0, 16560.0, 16560.0, 16574.0, 16574.0, 16605.0, 16605.0, 16632.0, 16632.0, 16661.0, 16661.0, 16758.0, 16758.0, 16802.0, 16802.0, 16841.0, 16841.0, 17029.0, 17136.0, 17200.0, 17552.0]"
5032,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[5206, 5206, 802, 802, 7058, 7058, 2795, 2795, 672, 672, 2262, 2262, 1262, 4637, 5851, 4920, 2261]","[15684.0, 15684.0, 15712.0, 15712.0, 15817.0, 15817.0, 16274.0, 16274.0, 16408.0, 16408.0, 16560.0, 16560.0, 16605.0, 16661.0, 16728.0, 16802.0, 17029.0]"
5033,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[5206, 5206, 6912, 4637, 6762, 2261]","[15684.0, 15684.0, 16632.0, 16661.0, 16870.0, 17029.0]"
5034,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[6378, 6378, 4146, 4146, 7118, 4195]","[16093.0, 16093.0, 16113.0, 16113.0, 16187.0, 17201.0]"
5035,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2756, 2756, 6726, 3157, 5101]","[14858.0, 14858.0, 16092.0, 16656.0, 17645.0]"
5036,"[5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[4447, 4447, 34, 34, 2129, 2129, 6050, 6050, 3682, 3682, 6505, 6505, 3269, 4722, 6380, 5552, 6754]","[16391.0, 16391.0, 16517.0, 16517.0, 16867.0, 16867.0, 16917.0, 16917.0, 16918.0, 16918.0, 16942.0, 16942.0, 16961.0, 17048.0, 17064.0, 17065.0, 17147.0]"
5037,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[4245, 4245, 3630, 3630, 3497, 3497, 2938, 696, 696, 2938, 6050, 6050, 3074, 3074, 6754, 6754, 1667, 1667, 5151, 5151, 5929, 5929, 115, 115, 6675, 6675, 1560, 1560, 4628]","[16052.0, 16052.0, 16422.0, 16422.0, 16599.0, 16599.0, 16916.0, 16916.0, 16916.0, 16916.0, 16917.0, 16917.0, 16937.0, 16937.0, 16938.0, 16938.0, 16947.0, 16947.0, 16953.0, 16953.0, 16960.0, 16960.0, 17064.0, 17064.0, 17253.0, 17253.0, 17274.0, 17274.0, 17470.0]"
5038,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4956, 4956, 5544, 5544, 873, 873, 3630, 3630, 7062, 7062, 6210, 6210, 4156, 4156, 6050, 6050, 3682, 3682, 6754, 6754, 6505, 6505, 979, 979, 7232, 7232, 4722, 4722, 115, 115, 6380, 6380, 5552, 4793]","[15694.0, 15694.0, 15710.0, 15710.0, 16208.0, 16208.0, 16422.0, 16422.0, 16455.0, 16455.0, 16556.0, 16556.0, 16817.0, 16817.0, 16917.0, 16917.0, 16918.0, 16918.0, 16938.0, 16938.0, 16942.0, 16942.0, 16946.0, 16946.0, 16993.0, 16993.0, 17048.0, 17048.0, 17064.0, 17064.0, 17064.0, 17064.0, 17088.0, 17174.0]"
5039,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1085, 1085, 1778, 1778, 1671, 1671, 6270, 6270, 3682, 3682, 4182, 4182, 6505, 6505, 2209, 2209, 7336, 7336, 7232, 7232, 4722, 115, 6380, 698]","[14410.0, 14410.0, 16720.0, 16720.0, 16751.0, 16751.0, 16862.0, 16862.0, 16918.0, 16918.0, 16940.0, 16940.0, 16942.0, 16942.0, 16976.0, 16976.0, 16986.0, 16986.0, 16993.0, 16993.0, 17048.0, 17064.0, 17064.0, 17196.0]"
5040,"[5.0, 5.0, 5.0]","[7058, 5583, 643]","[15817.0, 16341.0, 16588.0]"
5041,"[4.0, 5.0, 5.0, 5.0, 5.0]","[7345, 855, 2436, 2089, 5435]","[15766.0, 16198.0, 16308.0, 16489.0, 16500.0]"
5042,"[5.0, 5.0, 5.0, 4.0]","[1262, 6856, 3157, 3655]","[16605.0, 16625.0, 16656.0, 17471.0]"
5043,"[5.0, 4.0, 5.0, 4.0]","[1262, 4247, 6767, 3655]","[16605.0, 17090.0, 17159.0, 17471.0]"
5044,"[5.0, 5.0, 5.0, 5.0]","[442, 6600, 4730, 341]","[14181.0, 16577.0, 16600.0, 16716.0]"
5045,"[3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6671, 6671, 2690, 2690, 499, 499, 1474, 1474, 2239, 2239, 3187, 3187, 2209, 2209, 566, 6589]","[16448.0, 16448.0, 16682.0, 16682.0, 16913.0, 16913.0, 16916.0, 16916.0, 16933.0, 16933.0, 16940.0, 16940.0, 16982.0, 16982.0, 17376.0, 17652.0]"
5046,"[1.0, 5.0]","[2280, 2826]","[16272.0, 16918.0]"
5047,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7460, 7460, 7066, 7066, 330, 2083, 3650, 2797]","[15674.0, 15674.0, 16093.0, 16093.0, 16771.0, 16959.0, 17285.0, 17364.0]"
5048,"[5.0, 5.0, 5.0, 5.0]","[7066, 4347, 5732, 124]","[16066.0, 16292.0, 16820.0, 16872.0]"
5049,"[5.0, 5.0, 4.0]","[1507, 5300, 7142]","[16132.0, 16364.0, 17177.0]"
5050,"[5.0, 5.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5119, 5119, 3098, 3098, 5741, 5741, 5880, 5880, 2809, 2809, 6834, 6834, 5049, 5049, 6259, 6259, 4327, 4327, 2467, 2467, 7283, 7283, 2012, 2012, 2092, 2092, 6189, 6189, 3679, 3679, 4135, 4135, 3588, 3588, 2757, 2757, 1043, 1043, 4298, 4298, 155, 155, 4186, 4186, 3284, 3284, 4759, 4759, 5609, 5609, 101, 101, 2326, 2326, 3904, 3904, 4835, 4835, 6559, 6559, 1061, 1061, 5699, 5699, 2982, 2982, 5490, 5490, 6395, 6395, 953, 953, 6443, 6443, 4166, 4166, 6528, 6528, 4160, 4160, 5118, 5118, 5737, 5737, 4855, 4855, 3454, 3454, 5950, 5950, 3738, 3738, 4836, 4836, 3793, 3793, 3301, 3301, 491, 491, 2123, 2123, 1493, 1493, 3388, 3388, 1859, 1859, 555, 555, 3286, 3286, 5287, 5287, 3029, 3029, 3178, 3178, 5728, 5728, 3184, 3184, 1497, 1497, 6441]","[13879.0, 13879.0, 13944.0, 13944.0, 14839.0, 14839.0, 15267.0, 15267.0, 15506.0, 15506.0, 15590.0, 15590.0, 15604.0, 15604.0, 15708.0, 15708.0, 15713.0, 15713.0, 15771.0, 15771.0, 15800.0, 15800.0, 15835.0, 15835.0, 15850.0, 15850.0, 15851.0, 15851.0, 15855.0, 15855.0, 15892.0, 15892.0, 15897.0, 15897.0, 15989.0, 15989.0, 16025.0, 16025.0, 16087.0, 16087.0, 16104.0, 16104.0, 16129.0, 16129.0, 16146.0, 16146.0, 16164.0, 16164.0, 16165.0, 16165.0, 16170.0, 16170.0, 16188.0, 16188.0, 16189.0, 16189.0, 16228.0, 16228.0, 16257.0, 16257.0, 16287.0, 16287.0, 16290.0, 16290.0, 16292.0, 16292.0, 16293.0, 16293.0, 16349.0, 16349.0, 16362.0, 16362.0, 16372.0, 16372.0, 16385.0, 16385.0, 16388.0, 16388.0, 16388.0, 16388.0, 16411.0, 16411.0, 16431.0, 16431.0, 16486.0, 16486.0, 16496.0, 16496.0, 16520.0, 16520.0, 16525.0, 16525.0, 16604.0, 16604.0, 16612.0, 16612.0, 16621.0, 16621.0, 16629.0, 16629.0, 16633.0, 16633.0, 16779.0, 16779.0, 16789.0, 16789.0, 16905.0, 16905.0, 16928.0, 16928.0, 16975.0, 16975.0, 17034.0, 17034.0, 17143.0, 17143.0, 17184.0, 17184.0, 17197.0, 17197.0, 17222.0, 17222.0, 17367.0, 17367.0, 17525.0]"
5051,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[3475, 3475, 1834, 1834, 5970, 5970, 3718, 3718, 4409, 4402, 6269]","[15569.0, 15569.0, 15814.0, 15814.0, 16086.0, 16086.0, 16360.0, 16360.0, 16507.0, 17131.0, 17397.0]"
5052,"[5.0, 5.0, 5.0]","[7013, 321, 108]","[16625.0, 16678.0, 17197.0]"
5053,"[5.0, 5.0, 5.0, 5.0]","[7057, 2319, 6670, 5122]","[15758.0, 15850.0, 16159.0, 17659.0]"
5054,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2732, 2732, 1896, 2398, 4903, 3735, 413, 556, 2161]","[16348.0, 16348.0, 16402.0, 16415.0, 16591.0, 16728.0, 16823.0, 16840.0, 17035.0]"
5055,[5.0],[6167],[17035.0]
